date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-10,9.99,10.07,10.0,9.86,65937.5,-0.02,-0.2,9.994,9.923,10.226,60373.37,70277.47,101884.97,1.62
2017-11-09,9.98,10.03,10.02,9.93,45782.5,0.03,0.3,9.93,9.952,10.288,61832.58,72754.79,125677.8,1.12
2017-11-08,10.0,10.08,9.99,9.93,64604.21,-0.07,-0.7,9.908,10.001,10.34,70605.21,76717.16,144381.43,1.59
2017-11-07,9.9,10.1,10.06,9.84,79961.59,0.16,1.62,9.89,10.052,10.399,68133.01,78103.61,176168.0,1.96
2017-11-06,9.68,9.9,9.9,9.6,45581.06,0.22,2.27,9.862,10.087,10.44,64543.7,80967.05,180429.58,1.12
2017-11-03,9.83,9.9,9.68,9.61,73233.53,-0.23,-2.32,9.852,10.158,10.44,80181.57,84829.22,180092.68,1.8
2017-11-02,9.9,10.1,9.91,9.79,89645.64,0.01,0.1,9.974,10.242,10.445,83677.0,90053.95,177672.25,2.2
2017-11-01,9.95,10.02,9.9,9.89,52243.23,-0.02,-0.2,10.094,10.307,10.435,82829.11,96373.54,174465.24,1.28
2017-10-31,9.88,9.99,9.92,9.8,62015.02,0.07,0.71,10.214,10.37,10.429,88074.21,109855.21,173476.39,1.52
2017-10-30,10.24,10.29,9.85,9.8,123770.44,-0.44,-4.28,10.312,10.453,10.42,97390.41,117794.62,171772.54,3.04
2017-10-27,10.5,10.6,10.29,10.29,90710.66,-0.22,-2.09,10.464,10.529,10.414,89476.86,133492.47,167837.47,2.23
2017-10-26,10.48,10.52,10.51,10.35,85406.2,0.01,0.1,10.51,10.624,10.396,96430.89,178600.82,165701.62,2.1
2017-10-25,10.41,10.52,10.5,10.36,78468.73,0.09,0.86,10.52,10.678,10.37,109917.96,212045.7,164666.52,1.93
2017-10-24,10.65,10.69,10.41,10.29,108596.04,-0.2,-1.89,10.526,10.745,10.356,131636.2,274232.39,163159.77,2.66
2017-10-23,10.5,10.61,10.61,10.42,84202.68,0.09,0.86,10.594,10.793,10.345,138198.83,279892.11,160843.08,2.07
