date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-10,19.8,19.84,19.77,19.73,9508.03,-0.04,-0.2,19.828,19.889,19.918,10614.66,10912.56,12071.68,0.53
2017-11-09,19.92,20.05,19.81,19.76,12052.83,-0.12,-0.6,19.85,19.915,19.946,10853.65,10975.95,12223.39,0.68
2017-11-08,19.82,20.09,19.93,19.75,13167.0,0.08,0.4,19.868,19.931,19.969,10877.29,10904.58,12655.56,0.74
2017-11-07,19.8,19.93,19.85,19.73,8679.0,0.07,0.35,19.896,19.932,19.997,10641.06,10657.5,12804.65,0.49
2017-11-06,19.88,19.89,19.78,19.68,9666.44,-0.1,-0.5,19.926,19.931,20.026,10655.13,10940.42,13330.91,0.54
2017-11-03,19.86,19.94,19.88,19.65,10703.0,-0.02,-0.1,19.95,19.942,20.064,11210.46,11346.07,15068.41,0.6
2017-11-02,20.05,20.06,19.9,19.85,12171.0,-0.17,-0.85,19.98,19.942,20.081,11098.25,11249.52,15429.55,0.68
2017-11-01,20.0,20.12,20.07,19.98,11985.84,0.07,0.35,19.994,19.933,20.092,10931.86,11360.32,15990.24,0.67
2017-10-31,19.93,20.11,20.0,19.8,8749.36,0.1,0.5,19.968,19.927,20.107,10673.94,11300.94,16180.02,0.49
2017-10-30,20.01,20.26,19.9,19.7,12443.08,-0.13,-0.65,19.936,19.928,20.127,11225.71,12797.51,17139.6,0.7
2017-10-27,20.05,20.15,20.03,19.94,10141.95,0.06,0.3,19.934,19.946,20.128,11481.69,13230.8,17155.22,0.57
2017-10-26,19.99,20.14,19.97,19.86,11339.08,0.03,0.15,19.904,19.976,20.133,11400.8,13470.84,17826.99,0.64
2017-10-25,19.89,20.02,19.94,19.84,10696.21,0.1,0.5,19.872,20.006,20.139,11788.78,14406.54,18611.46,0.6
2017-10-24,19.8,19.97,19.84,19.76,11508.21,-0.05,-0.25,19.886,20.062,20.167,11927.95,14951.8,19865.75,0.65
2017-10-23,19.86,19.9,19.89,19.65,13723.0,0.01,0.05,19.92,20.121,20.196,14369.31,15721.4,20627.29,0.77
2017-10-20,19.82,19.95,19.88,19.8,9737.5,0.07,0.35,19.958,20.186,20.241,14979.91,18790.76,21554.44,0.55
2017-10-19,19.99,20.0,19.81,19.8,13279.0,-0.2,-1.0,20.048,20.219,20.287,15540.87,19609.58,23031.47,0.75
2017-10-18,20.02,20.09,20.01,19.96,11392.04,0.0,0.0,20.14,20.251,20.355,17024.29,20620.15,25315.54,0.64
2017-10-17,20.09,20.1,20.01,19.94,23714.99,-0.07,-0.35,20.238,20.286,20.402,17975.65,21059.1,26346.28,1.33
2017-10-16,20.33,20.35,20.08,19.99,16776.0,-0.25,-1.23,20.322,20.325,20.437,17073.5,21481.7,27261.0,0.94
