date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-10,3.52,3.68,3.62,3.48,906117.38,0.09,2.55,3.528,3.503,3.561,475768.64,453098.53,533240.5,2.28
2017-11-09,3.46,3.54,3.53,3.41,438883.03,0.07,2.02,3.484,3.507,3.56,354894.14,423795.37,507744.88,1.1
2017-11-08,3.5,3.52,3.46,3.45,318380.47,-0.06,-1.71,3.46,3.524,3.564,369379.19,467576.64,508359.85,0.8
2017-11-07,3.49,3.53,3.52,3.47,301679.78,0.01,0.28,3.472,3.554,3.569,367934.44,504913.71,533009.47,0.76
2017-11-06,3.41,3.53,3.51,3.39,413782.53,0.11,3.23,3.48,3.569,3.573,374037.66,518451.33,556879.93,1.04
2017-11-03,3.4,3.42,3.4,3.37,301744.91,-0.01,-0.29,3.478,3.585,3.577,430428.43,528216.57,592033.96,0.76
2017-11-02,3.52,3.52,3.41,3.38,511308.25,-0.11,-3.12,3.53,3.606,3.577,492696.6,540802.8,591100.94,1.29
2017-11-01,3.56,3.57,3.52,3.51,311156.72,-0.04,-1.12,3.588,3.62,3.578,565774.08,548394.59,583185.36,0.78
2017-10-31,3.5,3.56,3.56,3.49,332195.88,0.06,1.71,3.636,3.631,3.573,641892.99,630578.99,582718.31,0.84
2017-10-30,3.65,3.68,3.5,3.49,695736.38,-0.16,-4.37,3.658,3.623,3.564,662865.0,620156.79,581221.17,1.75
2017-10-27,3.7,3.74,3.66,3.61,613085.75,-0.04,-1.08,3.692,3.618,3.56,626004.72,613382.47,581857.76,1.54
2017-10-26,3.74,3.83,3.7,3.68,876695.69,-0.06,-1.6,3.682,3.613,3.545,588908.99,591694.39,574657.89,2.21
2017-10-25,3.66,3.79,3.76,3.63,691751.25,0.09,2.45,3.652,3.603,3.53,531015.09,549143.06,568514.45,1.74
2017-10-24,3.69,3.69,3.67,3.58,437055.91,0.0,0.0,3.626,3.583,3.514,619264.99,561105.22,599792.65,1.1
2017-10-23,3.61,3.72,3.67,3.61,511435.0,0.06,1.66,3.588,3.576,3.495,577448.59,595308.53,594306.46,1.29
2017-10-20,3.53,3.63,3.61,3.51,427607.12,0.06,1.69,3.544,3.569,3.474,600760.21,655851.34,580134.19,1.08
2017-10-19,3.6,3.65,3.55,3.53,587226.19,-0.08,-2.2,3.544,3.548,3.455,594479.78,641399.08,571829.9,1.48
2017-10-18,3.5,3.73,3.63,3.46,1133000.75,0.15,4.31,3.554,3.535,3.441,567271.03,617976.12,560783.73,2.85
