date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-10,6.64,6.7,6.67,6.62,37289.37,0.01,0.15,6.684,6.719,6.765,39597.71,42237.88,51432.66,0.46
2017-11-09,6.65,6.73,6.66,6.63,33068.97,-0.03,-0.45,6.688,6.728,6.79,39971.87,42206.12,53028.34,0.41
2017-11-08,6.69,6.7,6.69,6.6,44889.5,-0.01,-0.15,6.718,6.743,6.817,41241.48,41929.05,55831.88,0.56
2017-11-07,6.69,6.74,6.7,6.65,31596.86,0.0,0.0,6.752,6.754,6.848,44252.95,40948.67,58353.24,0.39
2017-11-06,6.7,6.75,6.7,6.55,51143.85,0.01,0.15,6.766,6.757,6.877,44057.17,42039.3,60726.88,0.63
2017-11-03,6.77,6.8,6.69,6.64,39160.18,-0.12,-1.76,6.754,6.774,6.906,44878.05,40738.73,61051.61,0.49
2017-11-02,6.85,6.86,6.81,6.75,39417.0,-0.05,-0.73,6.768,6.791,6.934,44440.37,46108.51,61430.02,0.49
2017-11-01,6.75,6.88,6.86,6.71,59946.88,0.09,1.33,6.768,6.774,6.952,42616.63,52527.05,61715.05,0.74
2017-10-31,6.7,6.77,6.77,6.63,30617.94,0.13,1.96,6.756,6.758,6.971,37644.38,54501.17,60990.25,0.38
2017-10-30,6.66,6.76,6.64,6.5,55248.23,-0.12,-1.77,6.748,6.775,6.993,40021.42,56843.92,62796.45,0.69
2017-10-27,6.82,6.86,6.76,6.73,36971.79,-0.05,-0.73,6.794,6.811,7.022,36599.42,60627.44,63723.57,0.46
2017-10-26,6.78,6.86,6.81,6.74,30298.32,0.01,0.15,6.814,6.851,7.05,47776.64,63850.57,65942.95,0.38
2017-10-25,6.73,6.84,6.8,6.73,35085.62,0.07,1.04,6.78,6.89,7.074,62437.48,69734.72,70631.64,0.44
2017-10-24,6.86,6.87,6.73,6.72,42503.14,-0.14,-2.04,6.76,6.942,7.106,71357.95,75757.82,72978.08,0.53
2017-10-23,6.8,6.94,6.87,6.76,38138.21,0.01,0.15,6.802,6.996,7.141,73666.43,79414.47,74865.75,0.47
2017-10-20,6.61,6.91,6.86,6.61,92857.92,0.22,3.31,6.828,7.038,7.173,84655.46,81364.48,78499.02,1.15
2017-10-19,6.7,6.82,6.64,6.52,103602.49,-0.06,-0.9,6.888,7.077,7.207,79924.5,76751.53,82000.47,1.29
2017-10-18,6.93,6.98,6.7,6.7,79688.0,-0.24,-3.46,7.0,7.129,7.26,77031.95,70903.05,89610.37,0.99
