date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-10,20.3,20.39,20.25,19.96,14085.99,-0.02,-0.1,20.158,20.119,20.754,10161.69,12388.82,13234.26,1.23
2017-11-09,20.1,20.3,20.27,20.07,6939.17,0.12,0.6,20.098,20.232,20.808,8857.54,11892.26,13471.05,0.61
2017-11-08,20.19,20.19,20.15,19.95,10233.99,0.08,0.4,20.032,20.352,20.87,9247.23,12261.88,14145.33,0.9
2017-11-07,20.17,20.26,20.07,19.95,10090.1,0.02,0.1,19.986,20.476,20.962,9973.8,12163.75,14718.7,0.88
2017-11-06,19.95,20.2,20.05,19.9,9459.2,0.1,0.5,19.99,20.587,21.088,12161.03,12121.18,16015.59,0.83
2017-11-03,20.08,20.24,19.95,19.85,7565.25,0.01,0.05,20.08,20.713,21.22,14615.95,12461.08,16495.21,0.66
2017-11-02,20.1,20.25,19.94,19.9,8887.6,0.02,0.1,20.366,20.849,21.347,14926.97,12588.72,16937.38,0.78
2017-11-01,20.25,20.25,19.92,19.9,13866.87,-0.17,-0.85,20.672,20.975,21.466,15276.54,12847.33,17082.61,1.22
2017-10-31,20.1,20.48,20.09,19.9,21026.25,-0.41,-2.0,20.966,21.118,21.579,14353.69,12442.35,16899.2,1.84
2017-10-30,21.39,21.43,20.5,20.2,21733.79,-0.88,-4.12,21.184,21.261,21.674,12081.32,13817.58,16834.68,1.91
2017-10-27,21.48,21.76,21.38,21.3,9120.36,-0.09,-0.42,21.346,21.388,21.775,10306.2,14079.7,16516.66,0.8
2017-10-26,21.38,21.7,21.47,21.26,10635.43,0.08,0.37,21.332,21.383,21.842,10250.46,15049.84,17284.89,0.93
2017-10-25,21.18,21.4,21.39,21.17,9252.6,0.21,0.99,21.278,21.387,21.898,10418.12,16028.77,19284.04,0.81
2017-10-24,21.3,21.3,21.18,21.02,9664.44,-0.13,-0.61,21.27,21.447,21.946,10531.02,17273.66,19818.92,0.85
2017-10-23,21.31,21.4,21.31,21.15,12858.16,0.0,0.0,21.338,21.589,22.027,15553.84,19910.01,20106.09,1.13
2017-10-20,21.39,21.39,21.31,21.08,8841.65,0.11,0.52,21.43,21.726,22.105,17853.2,20529.34,20807.76,0.78
2017-10-19,21.37,21.49,21.2,21.07,11473.76,-0.15,-0.7,21.434,21.845,22.18,19849.21,21286.04,21794.39,1.01
2017-10-18,21.45,21.75,21.35,21.3,9817.1,-0.17,-0.79,21.496,21.956,22.228,21639.42,21317.89,22082.71,0.86
2017-10-17,22.0,22.0,21.52,21.39,34778.55,-0.25,-1.15,21.624,22.039,22.288,24016.29,21356.06,22790.15,3.05
