date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-10,8.07,8.19,7.95,7.95,200702.8,0.07,0.89,7.726,7.654,7.947,104965.52,86604.86,81117.63,9.55
2017-11-09,7.63,7.93,7.88,7.63,116707.77,0.18,2.34,7.628,7.672,7.974,77005.97,73110.38,75612.0,5.56
2017-11-08,7.53,7.82,7.7,7.52,98345.96,0.13,1.72,7.54,7.71,8.006,68277.81,66763.11,76334.46,4.68
2017-11-07,7.5,7.62,7.57,7.46,54688.0,0.04,0.53,7.534,7.763,8.055,59308.02,62938.41,79864.26,2.6
2017-11-06,7.47,7.55,7.53,7.21,54383.07,0.07,0.94,7.56,7.82,8.129,57869.62,64726.54,83581.84,2.59
2017-11-03,7.46,7.5,7.46,7.38,60905.03,0.02,0.27,7.582,7.893,8.21,68244.21,66480.84,91062.79,2.9
2017-11-02,7.65,7.65,7.44,7.43,73067.0,-0.23,-3.0,7.716,7.976,8.282,69214.8,70466.14,95954.82,3.48
2017-11-01,7.7,7.77,7.67,7.65,53497.0,-0.03,-0.39,7.88,8.051,8.351,65248.4,72327.36,99964.19,2.55
2017-10-31,7.67,7.75,7.7,7.64,47496.0,0.06,0.79,7.992,8.103,8.41,66568.8,75230.04,104452.66,2.26
2017-10-30,8.1,8.13,7.64,7.61,106256.0,-0.49,-6.03,8.08,8.17,8.468,71583.46,75584.52,110610.23,5.06
2017-10-27,8.27,8.28,8.13,8.12,65758.0,-0.13,-1.57,8.204,8.239,8.53,64717.46,75630.39,120517.21,3.13
2017-10-26,8.24,8.28,8.26,8.16,53235.0,0.03,0.36,8.236,8.276,8.588,71717.47,78113.61,144583.85,2.53
2017-10-25,8.12,8.27,8.23,8.07,60099.0,0.09,1.11,8.222,8.302,8.619,79406.31,85905.82,154805.07,2.86
2017-10-24,8.27,8.32,8.14,8.02,72569.31,-0.12,-1.45,8.214,8.346,8.668,83891.27,96790.12,166462.14,3.45
2017-10-23,8.32,8.34,8.26,8.21,71926.01,-0.03,-0.36,8.26,8.438,8.721,79585.57,102437.14,181258.83,3.42
2017-10-20,8.17,8.4,8.29,8.09,100758.03,0.1,1.22,8.274,8.527,8.782,86543.33,115644.75,208797.57,4.8
2017-10-19,8.17,8.23,8.19,8.01,91679.2,0.0,0.0,8.316,8.587,8.833,84509.76,121443.5,241835.77,4.36
2017-10-18,8.35,8.41,8.19,8.18,82523.81,-0.18,-2.15,8.382,8.651,8.905,92405.32,127601.02,261217.17,3.93
2017-10-17,8.27,8.38,8.37,8.25,51040.81,0.04,0.48,8.478,8.717,8.934,109688.96,133675.28,280246.38,2.43
2017-10-16,8.5,8.57,8.33,8.23,106714.78,-0.17,-2.0,8.616,8.765,8.913,125288.7,145635.95,285309.55,5.08
2017-10-13,8.51,8.56,8.5,8.42,90590.2,-0.02,-0.23,8.78,8.82,8.888,144746.17,165404.02,282821.44,4.31
2017-10-12,8.62,8.68,8.52,8.39,131157.02,-0.15,-1.73,8.858,8.899,8.855,158377.25,211054.09,280859.26,6.24
2017-10-11,9.08,9.08,8.67,8.67,168942.0,-0.39,-4.3,8.92,8.935,8.82,162796.72,223704.32,277589.14,8.04
2017-10-10,9.1,9.12,9.06,8.95,129039.51,-0.09,-0.98,8.956,8.989,8.781,157661.6,236134.16,272708.4,6.14
2017-10-09,9.0,9.15,9.15,8.88,204002.14,0.26,2.92,8.914,9.003,8.725,165983.2,260080.52,270178.67,9.71
2017-09-29,8.84,8.97,8.89,8.71,158745.56,0.06,0.68,8.86,9.037,8.668,186061.86,301950.4,267327.07,7.56
2017-09-28,8.87,9.02,8.83,8.78,153254.38,-0.02,-0.23,8.94,9.078,8.614,263730.94,362228.05,263152.97,7.29
2017-09-27,8.8,8.96,8.85,8.75,143266.41,0.0,0.0,8.95,9.159,8.563,284611.92,394833.31,258966.87,6.82
2017-09-26,8.9,8.93,8.85,8.66,170647.52,-0.03,-0.34,9.022,9.15,8.513,314606.72,426817.49,256312.35,8.12
2017-09-25,9.26,9.28,8.88,8.8,304395.44,-0.41,-4.41,9.092,9.061,8.458,354177.83,424983.16,252432.1,14.49
2017-09-22,8.87,9.77,9.29,8.83,547090.94,0.41,4.62,9.214,8.956,8.407,417838.93,400238.87,242012.12,26.04
2017-09-21,9.17,9.17,8.88,8.82,257659.27,-0.33,-3.58,9.216,8.81,8.33,460725.15,350664.42,218913.89,12.26
2017-09-20,9.19,9.23,9.21,8.99,293240.41,0.01,0.11,9.368,8.705,8.27,505054.71,331473.97,211584.83,13.96
2017-09-19,9.24,9.44,9.2,9.07,368503.09,-0.29,-3.06,9.278,8.573,8.201,539028.26,309282.64,207405.48,17.54
2017-09-18,9.06,9.82,9.49,8.95,622700.94,0.19,2.04,9.03,8.446,8.148,495788.48,280276.82,206709.8,29.64
2017-09-15,9.17,9.57,9.3,9.09,761522.06,-0.34,-3.53,8.698,8.299,8.056,382638.81,232703.74,178836.89,36.25
2017-09-14,9.53,9.64,9.64,9.39,479307.03,0.88,10.05,8.404,8.15,7.972,240603.69,164077.89,146606.76,22.81
