date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-10,9.09,9.21,9.1,9.05,37819.26,0.01,0.11,9.056,9.215,9.547,27228.61,28074.55,26100.77,1.61
2017-11-09,9.02,9.09,9.09,9.01,18328.45,0.01,0.11,9.042,9.284,9.601,27549.36,26510.03,25859.72,0.78
2017-11-08,8.98,9.15,9.08,8.93,28302.34,0.1,1.11,9.09,9.358,9.657,29633.47,27152.16,28001.23,1.2
2017-11-07,9.05,9.08,8.98,8.93,24872.34,-0.05,-0.55,9.176,9.432,9.71,27401.8,26421.56,28153.16,1.06
2017-11-06,9.0,9.11,9.03,8.88,26820.65,0.0,0.0,9.286,9.513,9.766,25494.87,26009.83,28485.88,1.14
2017-11-03,9.34,9.36,9.03,8.96,39423.01,-0.3,-3.21,9.374,9.593,9.815,28920.5,26422.64,28409.25,1.68
2017-11-02,9.54,9.55,9.33,9.3,28749.0,-0.18,-1.89,9.526,9.678,9.858,25470.7,25471.35,27280.75,1.22
2017-11-01,9.55,9.59,9.51,9.46,17144.0,-0.02,-0.21,9.626,9.735,9.885,24670.86,24519.86,27014.05,0.73
2017-10-31,9.43,9.56,9.53,9.43,15337.67,0.06,0.63,9.688,9.778,9.907,25441.32,24853.45,27439.74,0.65
2017-10-30,9.79,9.8,9.47,9.43,43948.81,-0.32,-3.27,9.74,9.823,9.929,26524.8,25430.75,28526.8,1.87
2017-10-27,9.81,9.87,9.79,9.77,22174.0,-0.04,-0.41,9.812,9.878,9.957,23924.79,24126.98,27480.5,0.94
2017-10-26,9.84,9.87,9.83,9.77,24749.81,0.01,0.1,9.83,9.918,9.973,25472.01,25209.41,27773.27,1.05
2017-10-25,9.79,9.84,9.82,9.75,20996.3,0.03,0.31,9.844,9.956,9.987,24368.86,28850.3,28351.21,0.89
2017-10-24,9.86,9.87,9.79,9.76,20755.07,-0.04,-0.41,9.868,9.987,10.006,24265.57,29884.77,29999.8,0.88
2017-10-23,9.87,9.93,9.83,9.8,30948.77,-0.05,-0.51,9.906,10.018,10.027,24336.71,30961.93,31656.89,1.32
2017-10-20,9.8,9.9,9.88,9.72,29910.1,-0.02,-0.2,9.944,10.037,10.05,24329.17,30395.86,33834.91,1.27
2017-10-19,9.94,9.98,9.9,9.86,19234.04,-0.04,-0.4,10.006,10.038,10.078,24946.82,29090.14,40070.88,0.82
