date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-10,6.15,6.16,6.11,6.07,271042.0,-0.09,-1.45,6.118,6.037,6.121,290872.03,271746.54,234753.42,1.15
2017-11-09,6.23,6.31,6.2,6.15,373620.47,0.08,1.31,6.064,6.041,6.139,293535.03,262103.23,235695.27,1.58
2017-11-08,6.1,6.18,6.12,6.05,242264.25,-0.02,-0.33,6.028,6.05,6.149,267043.6,248068.69,236869.47,1.03
2017-11-07,6.02,6.19,6.14,5.95,337114.28,0.12,1.99,6.002,6.056,6.17,267702.44,238548.76,236080.42,1.43
2017-11-06,5.85,6.03,6.02,5.77,230319.16,0.18,3.08,5.972,6.057,6.189,246441.68,218677.26,237410.18,0.98
2017-11-03,6.02,6.02,5.84,5.76,284357.0,-0.18,-2.99,5.956,6.071,6.224,252621.04,215599.03,236610.51,1.2
2017-11-02,6.02,6.1,6.02,6.0,241163.3,0.03,0.5,6.018,6.103,6.265,230671.44,207473.93,229594.31,1.02
2017-11-01,6.01,6.05,5.99,5.96,245558.44,0.0,0.0,6.072,6.101,6.298,229093.79,216559.9,229077.88,1.04
2017-10-31,5.94,6.04,5.99,5.93,230810.48,0.05,0.84,6.11,6.118,6.338,209395.08,213368.16,229021.98,0.98
2017-10-30,6.16,6.19,5.94,5.91,261215.98,-0.21,-3.42,6.142,6.154,6.373,190912.85,201204.28,229184.06,1.11
2017-10-27,6.27,6.3,6.15,6.12,174608.98,-0.14,-2.23,6.186,6.204,6.402,178577.01,197760.3,231498.24,0.74
2017-10-26,6.18,6.31,6.29,6.14,233275.06,0.11,1.78,6.188,6.237,6.432,184276.42,209287.31,240871.21,0.99
2017-10-25,6.16,6.22,6.18,6.15,147064.91,0.03,0.49,6.13,6.247,6.458,204026.02,225670.24,245668.34,0.62
2017-10-24,6.15,6.21,6.15,6.08,138399.3,-0.01,-0.16,6.126,6.284,6.501,217341.24,233612.08,258538.79,0.59
2017-10-23,6.11,6.17,6.16,6.05,199536.81,0.0,0.0,6.166,6.32,6.54,211495.7,256143.11,268885.5,0.85
2017-10-20,5.98,6.17,6.16,5.97,203106.0,0.16,2.67,6.222,6.377,6.577,216943.6,257622.0,285866.25,0.86
2017-10-19,6.12,6.14,6.0,5.98,332023.06,-0.16,-2.6,6.286,6.427,6.612,234298.2,251714.7,322053.78,1.41
2017-10-18,6.36,6.39,6.16,6.12,213641.02,-0.19,-2.99,6.364,6.494,6.678,247314.46,241595.86,339910.9,0.9
2017-10-17,6.37,6.42,6.35,6.32,109171.63,-0.09,-1.4,6.442,6.558,6.743,249882.92,244675.8,356750.78,0.46
2017-10-16,6.49,6.51,6.44,6.33,226776.27,-0.04,-0.62,6.474,6.591,6.8,300790.51,257163.84,390772.44,0.96
2017-10-13,6.4,6.5,6.48,6.34,289879.0,0.09,1.41,6.532,6.6,6.854,298300.4,265236.18,414731.11,1.23
2017-10-12,6.53,6.56,6.39,6.23,397104.38,-0.16,-2.44,6.568,6.626,6.901,269131.19,272455.12,431146.49,1.68
2017-10-11,6.52,6.61,6.55,6.44,226483.3,0.04,0.61,6.624,6.668,6.954,235877.26,265666.45,444753.61,0.96
2017-10-10,6.68,6.72,6.51,6.41,363709.59,-0.22,-3.27,6.674,6.718,7.009,239468.69,283465.5,479786.79,1.54
2017-10-09,6.73,6.77,6.73,6.66,214325.75,0.07,1.05,6.708,6.759,7.073,213537.17,281627.89,537519.52,0.91
2017-09-29,6.63,6.75,6.66,6.6,144032.95,-0.01,-0.15,6.668,6.777,7.109,232171.96,314110.5,582669.52,0.61
2017-09-28,6.75,6.77,6.67,6.64,230834.69,-0.13,-1.91,6.684,6.797,7.154,275779.04,392392.86,658364.78,0.98
2017-09-27,6.69,6.83,6.8,6.66,244440.45,0.12,1.8,6.712,6.861,7.18,295455.63,438225.95,695821.71,1.04
2017-09-26,6.55,6.69,6.68,6.55,234052.0,0.15,2.3,6.762,6.928,7.194,327462.32,468825.76,734581.76,0.99
2017-09-25,6.7,6.7,6.53,6.5,307499.72,-0.21,-3.12,6.81,7.008,7.201,349718.61,524381.04,763847.94,1.3
2017-09-22,6.69,6.82,6.74,6.6,362068.34,-0.07,-1.03,6.886,7.108,7.226,396049.04,564226.03,791814.98,1.53
2017-09-21,6.99,7.05,6.81,6.8,329217.66,-0.24,-3.4,6.91,7.175,7.236,509006.67,589837.85,817388.22,1.39
2017-09-20,6.89,7.06,7.05,6.81,404473.88,0.13,1.88,7.01,7.239,7.228,580996.26,623840.78,825347.56,1.71
2017-09-19,6.92,6.98,6.92,6.86,345333.44,0.01,0.14,7.094,7.3,7.214,610189.2,676108.07,857474.68,1.46
2017-09-18,6.79,6.93,6.91,6.73,539151.88,0.05,0.73,7.206,7.386,7.226,699043.47,793411.14,867851.52,2.28
2017-09-15,7.27,7.27,6.86,6.8,926856.5,-0.45,-6.16,7.33,7.441,7.245,732403.02,851228.54,885230.96,3.93
