date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-10,18.32,18.48,18.38,18.08,1682759.0,0.1,0.55,17.888,17.595,17.722,1416227.67,1095894.85,845214.8,1.71
2017-11-09,18.02,18.33,18.3,17.99,1346968.62,0.19,1.05,17.666,17.543,17.703,1230000.79,976224.4,785250.18,1.37
2017-11-08,17.52,18.52,18.11,17.48,2538142.25,0.59,3.37,17.452,17.505,17.688,1151958.97,915092.16,742184.65,2.59
2017-11-07,17.21,17.58,17.52,17.15,1069099.12,0.39,2.28,17.274,17.479,17.685,762578.67,705979.83,647546.52,1.09
2017-11-06,17.11,17.19,17.13,16.99,444169.38,-0.14,-0.81,17.234,17.506,17.721,652596.16,657042.61,628804.25,0.45
2017-11-03,17.2,17.29,17.27,16.94,751624.56,0.04,0.23,17.302,17.551,17.77,775562.03,662429.56,676333.85,0.77
2017-11-02,17.23,17.3,17.23,16.97,956759.56,0.01,0.06,17.42,17.602,17.816,722448.02,627021.17,681190.57,0.97
2017-11-01,17.36,17.53,17.22,17.17,591240.75,-0.1,-0.58,17.558,17.658,17.856,678225.34,596297.0,651808.85,0.6
2017-10-31,17.4,17.48,17.32,17.25,519186.53,-0.15,-0.86,17.684,17.741,17.896,649380.98,628362.42,649776.95,0.53
2017-10-30,17.8,17.83,17.47,17.18,1058998.75,-0.39,-2.18,17.778,17.799,17.93,661489.06,619251.07,649080.84,1.08
2017-10-27,17.93,17.94,17.86,17.78,486054.5,-0.06,-0.34,17.8,17.849,17.961,549297.09,594534.74,639153.64,0.5
2017-10-26,17.83,18.05,17.92,17.7,735646.19,0.07,0.39,17.784,17.863,17.975,531594.31,594275.97,665455.16,0.75
2017-10-25,17.8,17.91,17.85,17.73,447018.91,0.06,0.34,17.758,17.871,17.984,514368.66,569277.13,669382.81,0.46
2017-10-24,17.58,17.84,17.79,17.53,579726.94,0.21,1.2,17.798,17.891,17.998,607343.87,589113.22,682391.72,0.59
2017-10-23,17.79,17.8,17.58,17.55,498038.91,-0.2,-1.12,17.82,17.935,18.016,577013.09,600565.88,703267.85,0.51
2017-10-20,17.75,17.9,17.78,17.68,397540.62,-0.01,-0.06,17.898,17.988,18.056,639772.39,690238.14,754121.02,0.41
2017-10-19,17.99,18.01,17.79,17.75,649517.94,-0.26,-1.44,17.942,18.029,18.069,656957.62,735359.98,773588.58,0.66
2017-10-18,17.92,18.07,18.05,17.78,911894.94,0.15,0.84,17.984,18.053,18.078,624185.6,707320.7,782978.06,0.93
2017-10-17,17.95,18.04,17.9,17.88,428073.03,-0.07,-0.39,17.984,18.051,18.07,570882.56,671191.48,764492.62,0.44
2017-10-16,18.0,18.23,17.97,17.95,811835.44,-0.03,-0.17,18.05,18.061,18.07,624118.68,678910.62,806502.79,0.83
2017-10-13,18.01,18.1,18.0,17.93,483466.75,0.0,0.0,18.078,18.072,18.061,740703.89,683772.53,803641.8,0.49
2017-10-12,18.04,18.1,18.0,17.92,485657.84,-0.05,-0.28,18.116,18.086,18.049,813762.34,736634.35,819294.76,0.49
2017-10-11,18.23,18.23,18.05,18.01,645379.75,-0.18,-0.99,18.122,18.097,18.047,790455.81,769488.48,837141.64,0.66
2017-10-10,18.12,18.25,18.23,17.98,694253.62,0.12,0.66,18.118,18.104,18.05,771500.41,775670.23,857278.63,0.71
2017-10-09,18.64,18.76,18.11,18.07,1394761.5,-0.08,-0.44,18.072,18.097,18.048,733702.55,805969.81,863587.56,1.42
2017-09-29,18.04,18.35,18.19,18.03,848759.0,0.16,0.89,18.066,18.124,18.051,626841.17,818003.91,841670.16,0.86
2017-09-28,18.01,18.08,18.03,17.95,369125.16,0.0,0.0,18.056,18.108,18.057,659506.35,811817.18,868315.98,0.38
2017-09-27,17.99,18.14,18.03,17.89,550602.75,0.03,0.17,18.072,18.102,18.067,748521.16,858635.42,910841.76,0.56
2017-09-26,18.01,18.11,18.0,17.96,505264.34,-0.08,-0.44,18.09,18.088,18.066,779840.04,857793.75,976542.86,0.51
2017-09-25,18.1,18.17,18.08,17.91,860454.62,-0.06,-0.33,18.122,18.079,18.066,878237.06,934094.96,1041631.81,0.88
2017-09-22,18.07,18.22,18.14,17.81,1012084.88,0.03,0.17,18.182,18.049,18.072,1009166.64,923511.06,1198034.44,1.03
2017-09-21,18.12,18.35,18.11,18.09,814199.19,-0.01,-0.06,18.16,18.012,18.022,964128.0,901955.17,1225667.39,0.83
2017-09-20,18.16,18.26,18.12,18.08,707197.19,-0.04,-0.22,18.132,17.996,17.949,968749.68,904794.81,1211502.05,0.72
2017-09-19,18.48,18.48,18.16,18.08,997249.44,-0.22,-1.2,18.086,17.995,17.889,935747.45,938887.03,1208908.59,1.02
2017-09-18,18.08,18.44,18.38,18.07,1515102.5,0.35,1.94,18.036,17.998,17.819,989952.86,921205.32,1182784.67,1.54
2017-09-15,17.92,18.14,18.03,17.78,786891.69,0.06,0.33,17.916,17.978,17.741,837855.49,865336.42,1136332.47,0.8
2017-09-14,17.9,18.2,17.97,17.88,837307.56,0.08,0.45,17.864,18.005,17.674,839782.34,924814.78,1121225.82,0.85
2017-09-13,17.93,17.99,17.89,17.81,542186.06,-0.02,-0.11,17.86,18.031,17.634,840839.94,963048.09,1111592.62,0.55
2017-09-12,17.85,18.22,17.91,17.81,1268276.5,0.13,0.73,17.904,18.044,17.593,942026.6,1095291.96,1107493.65,1.29
2017-09-11,17.7,17.97,17.78,17.66,754615.62,0.01,0.06,17.96,18.053,17.549,852457.78,1149168.65,1068559.92,0.77
2017-09-08,18.03,18.03,17.77,17.72,796525.94,-0.18,-1.0,18.04,18.095,17.512,892817.35,1472557.81,1066897.64,0.81
2017-09-07,18.11,18.28,17.95,17.93,842595.56,-0.16,-0.88,18.146,18.032,17.467,1009847.21,1549379.62,1072052.74,0.86
2017-09-06,18.09,18.18,18.11,17.89,1048119.38,-0.08,-0.44,18.202,17.902,17.431,1085256.25,1518209.29,1081172.11,1.07
2017-09-05,18.2,18.35,18.19,18.14,820432.38,0.01,0.06,18.184,17.782,17.382,1248557.33,1478930.15,1070452.91,0.84
2017-09-04,18.27,18.35,18.18,18.1,956413.5,-0.12,-0.66,18.146,17.64,17.339,1445879.53,1444364.01,1081755.85,0.97
2017-09-01,18.26,18.5,18.3,18.15,1381675.25,0.07,0.38,18.15,17.503,17.296,2052298.28,1407328.53,1082756.68,1.41
2017-08-31,18.0,18.35,18.23,17.98,1219640.75,0.21,1.17,17.918,17.343,17.259,2088912.03,1317636.87,1085223.55,1.24
2017-08-30,17.98,18.52,18.02,17.98,1864624.75,0.02,0.11,17.602,17.236,17.222,1951162.33,1260137.15,1075990.45,1.9
2017-08-29,18.18,18.29,18.0,17.89,1807043.38,-0.2,-1.1,17.38,17.142,17.204,1709302.98,1119695.33,1071090.05,1.84
2017-08-28,17.31,18.5,18.2,17.27,3988507.25,1.06,6.18,17.134,17.044,17.182,1442848.5,987951.19,1042616.95,4.06
2017-08-25,16.64,17.15,17.14,16.6,1564744.0,0.49,2.94,16.856,16.929,17.139,762358.77,661237.47,886187.74,1.59
2017-08-24,16.89,16.93,16.65,16.64,530892.25,-0.26,-1.54,16.768,16.902,17.146,546361.72,594725.86,834681.03,0.54
2017-08-23,16.76,17.08,16.91,16.73,655328.0,0.14,0.83,16.87,16.959,17.185,569111.98,644134.93,865089.34,0.67
2017-08-22,16.79,16.87,16.77,16.7,474771.0,-0.04,-0.24,16.904,16.981,17.215,530087.69,661975.67,880250.83,0.48
2017-08-21,16.7,16.82,16.81,16.63,586058.62,0.11,0.66,16.954,17.038,17.248,533053.88,719147.68,898718.79,0.6
2017-08-18,16.84,16.84,16.7,16.68,484758.72,-0.11,-0.65,17.002,17.088,17.283,560116.16,758184.84,917803.69,0.49
2017-08-17,17.08,17.18,17.16,17.03,644643.56,0.08,0.47,17.036,17.174,17.324,643090.0,852810.23,940285.83,0.66
2017-08-16,17.0,17.14,17.08,16.9,460206.56,0.06,0.35,17.048,17.208,17.346,719157.88,891843.75,986615.81,0.47
2017-08-15,17.05,17.15,17.02,16.95,489601.94,-0.03,-0.18,17.058,17.265,17.381,793863.65,1022484.77,1099896.59,0.5
2017-08-14,16.92,17.1,17.05,16.76,721370.0,0.18,1.07,17.122,17.319,17.371,905241.48,1097282.7,1127968.77,0.73
2017-08-11,17.1,17.13,16.87,16.85,899627.94,-0.35,-2.03,17.174,17.349,17.369,956253.53,1111138.02,1168209.13,0.92
2017-08-10,17.1,17.25,17.22,16.96,1024982.94,0.09,0.53,17.312,17.39,17.394,1062530.46,1074636.2,1170143.78,1.04
2017-08-09,17.3,17.3,17.13,17.07,833735.44,-0.21,-1.21,17.368,17.411,17.408,1064529.62,1086043.74,1199754.03,0.85
2017-08-08,17.32,17.52,17.34,17.13,1046491.06,0.03,0.17,17.472,17.449,17.413,1251105.89,1098525.99,1221640.05,1.07
2017-08-07,17.46,17.51,17.31,17.27,976430.25,-0.25,-1.42,17.516,17.457,17.404,1289323.92,1078289.91,1257985.17,0.99
2017-08-04,17.48,17.86,17.56,17.38,1431012.62,0.06,0.34,17.524,17.477,17.389,1266022.52,1077422.54,1264238.97,1.46
2017-08-03,17.6,17.77,17.5,17.47,1034978.75,-0.15,-0.85,17.468,17.473,17.358,1086741.94,1027761.43,1237420.09,1.05
2017-08-02,17.59,17.85,17.65,17.48,1766616.75,0.09,0.51,17.454,17.484,17.32,1107557.86,1081387.87,1228868.6,1.8
2017-08-01,17.38,17.65,17.56,17.36,1237581.25,0.21,1.21,17.426,17.497,17.281,945946.09,1177308.42,1170292.69,1.26
2017-07-31,17.27,17.48,17.35,17.21,859923.25,0.07,0.41,17.398,17.423,17.239,867255.89,1158654.84,1144808.44,0.88
2017-07-28,17.39,17.4,17.28,17.25,534609.69,-0.15,-0.86,17.43,17.388,17.217,888822.55,1225280.24,1135855.15,0.54
2017-07-27,17.49,17.56,17.43,17.21,1139058.38,-0.08,-0.46,17.478,17.398,17.204,968780.93,1265651.36,1146679.25,1.16
2017-07-26,17.45,17.57,17.51,17.35,958557.88,0.09,0.52,17.514,17.404,17.187,1055217.87,1313464.33,1123143.4,0.98
2017-07-25,17.55,17.61,17.42,17.34,844130.25,-0.09,-0.51,17.568,17.376,17.166,1408670.75,1344754.11,1118768.02,0.86
2017-07-24,17.49,17.69,17.51,17.46,967756.56,-0.01,-0.06,17.448,17.35,17.151,1450053.8,1437680.43,1122762.72,0.99
2017-07-21,17.52,17.69,17.52,17.44,934401.56,-0.09,-0.51,17.346,17.3,17.138,1561737.94,1451055.41,1180034.65,0.95
2017-07-20,17.7,17.83,17.61,17.46,1571243.12,-0.17,-0.96,17.318,17.243,17.109,1562521.8,1447078.75,1179649.79,1.6
2017-07-19,16.79,17.8,17.78,16.73,2725822.25,0.96,5.71,17.294,17.155,17.074,1571710.78,1376349.33,1184744.23,2.78
2017-07-18,16.95,17.01,16.82,16.64,1051045.5,-0.18,-1.06,17.184,17.064,17.023,1280837.48,1163276.95,1105237.21,1.07
2017-07-17,17.32,17.45,17.0,16.97,1526177.25,-0.38,-2.19,17.252,17.055,17.016,1425307.05,1130962.05,1084198.42,1.55
2017-07-14,17.47,17.52,17.38,17.3,938320.88,-0.11,-0.63,17.254,17.046,17.002,1340372.88,1046430.05,1062527.08,0.96
2017-07-13,17.27,17.53,17.49,17.17,1617188.0,0.26,1.51,17.168,17.01,16.948,1331635.7,1027707.15,1034968.92,1.65
2017-07-12,17.21,17.4,17.23,17.11,1271455.75,0.07,0.41,17.016,16.97,16.897,1180987.88,932822.48,978158.04,1.3
2017-07-11,17.02,17.43,17.16,17.02,1773393.38,0.15,0.88,16.944,16.956,16.853,1045716.43,892781.93,935560.01,1.81
2017-07-10,16.93,17.23,17.01,16.91,1101506.38,0.06,0.35,16.858,16.951,16.816,836617.04,807845.01,867850.98,1.12
2017-07-07,16.68,17.05,16.95,16.6,894635.0,0.22,1.31,16.838,16.976,16.787,752487.23,909013.89,856505.36,0.91
2017-07-06,16.9,16.93,16.73,16.65,863948.88,-0.14,-0.83,16.852,16.975,16.768,723778.59,912220.83,869802.36,0.88
2017-07-05,16.75,16.89,16.87,16.7,595098.5,0.14,0.84,16.924,16.992,16.753,684657.07,993139.13,854831.94,0.61
2017-07-04,16.89,16.89,16.73,16.68,727896.44,-0.18,-1.06,16.968,16.982,16.728,739847.42,1047197.48,864843.14,0.74
2017-07-03,17.0,17.05,16.91,16.78,680857.31,-0.11,-0.65,17.044,16.977,16.704,779072.97,1037434.79,845408.97,0.69
