date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-10,3.8,3.8,3.76,3.74,526882.94,-0.03,-0.79,3.788,3.829,3.86,573461.2,710402.67,727899.74,0.74
2017-11-09,3.78,3.81,3.79,3.76,566674.69,-0.01,-0.26,3.802,3.839,3.866,716228.46,736577.32,733093.94,0.8
2017-11-08,3.78,3.81,3.8,3.77,509576.62,0.0,0.0,3.818,3.853,3.869,774154.49,764296.05,766932.04,0.72
2017-11-07,3.79,3.83,3.8,3.75,579681.94,0.01,0.26,3.836,3.867,3.873,799887.92,769311.48,805886.05,0.82
2017-11-06,3.8,3.84,3.79,3.73,684489.81,-0.04,-1.04,3.85,3.88,3.88,772769.09,782085.9,834086.84,0.97
2017-11-03,3.85,3.86,3.83,3.74,1240719.25,-0.04,-1.03,3.87,3.892,3.891,847344.13,769162.0,852262.15,1.75
2017-11-02,3.88,3.88,3.87,3.81,856304.81,-0.02,-0.51,3.876,3.897,3.899,756926.18,688414.61,826262.62,1.21
2017-11-01,3.88,3.93,3.89,3.88,638243.81,0.02,0.52,3.888,3.896,3.905,754437.62,692642.13,827924.01,0.9
2017-10-31,3.86,3.91,3.87,3.86,444087.78,-0.02,-0.51,3.898,3.891,3.911,738735.03,719461.09,836809.02,0.63
2017-10-30,3.88,3.92,3.89,3.8,1057365.0,0.03,0.78,3.91,3.889,3.918,791402.71,725070.04,851591.83,1.49
2017-10-27,3.92,3.93,3.86,3.85,788629.5,-0.07,-1.78,3.914,3.891,3.922,690979.88,745396.81,894098.41,1.11
2017-10-26,3.95,3.96,3.93,3.89,843862.0,-0.01,-0.25,3.918,3.893,3.935,619903.04,729610.56,952631.83,1.19
2017-10-25,3.92,3.96,3.94,3.91,559730.88,0.01,0.25,3.904,3.884,3.946,630846.64,769568.03,1037325.78,0.79
2017-10-24,3.91,3.94,3.93,3.89,707426.19,0.02,0.51,3.884,3.878,3.963,700187.14,842460.61,1213926.49,1.0
2017-10-23,3.87,3.92,3.91,3.86,555250.81,0.03,0.77,3.868,3.88,3.971,658737.36,886087.78,1241473.12,0.78
2017-10-20,3.84,3.88,3.88,3.83,433245.34,0.02,0.52,3.868,3.889,3.98,799813.75,935362.3,1303419.58,0.61
2017-10-19,3.83,3.86,3.86,3.79,898580.0,0.02,0.52,3.868,3.9,3.991,839318.08,964110.64,1446156.64,1.27
2017-10-18,3.84,3.86,3.84,3.81,906433.38,-0.01,-0.26,3.864,3.913,4.01,908289.41,963205.89,1533363.16,1.28
2017-10-17,3.88,3.89,3.85,3.84,500177.28,-0.06,-1.53,3.872,3.931,4.027,984734.08,954156.95,1652671.0,0.71
2017-10-16,3.89,3.91,3.91,3.81,1260632.75,0.03,0.77,3.892,3.947,4.047,1113438.2,978113.61,1921790.86,1.78
2017-10-13,3.85,3.89,3.88,3.83,630767.0,0.04,1.04,3.91,3.953,4.055,1070910.85,1042800.01,2024081.07,0.89
2017-10-12,3.88,3.9,3.84,3.78,1243436.62,-0.04,-1.03,3.932,3.976,4.061,1088903.19,1175653.09,2089735.96,1.75
2017-10-11,3.94,3.94,3.88,3.85,1288656.75,-0.07,-1.77,3.962,4.007,4.071,1018122.38,1305083.53,2182143.26,1.82
2017-10-10,4.0,4.01,3.95,3.93,1143697.88,-0.05,-1.25,3.99,4.048,4.076,923579.83,1585392.38,2194820.91,1.61
2017-10-09,4.04,4.07,4.0,3.98,1047996.0,0.01,0.25,4.002,4.062,4.077,842789.03,1596858.45,2249673.38,1.48
2017-09-29,3.99,4.02,3.99,3.96,720728.69,0.0,0.0,3.996,4.07,4.082,1014689.18,1671476.86,2313007.29,1.02
2017-09-28,4.02,4.02,3.99,3.96,889532.56,-0.03,-0.75,4.02,4.082,4.087,1262402.99,1928202.64,2415755.88,1.25
2017-09-27,4.0,4.04,4.02,3.98,815944.0,0.01,0.25,4.052,4.107,4.087,1592044.68,2103520.44,2467104.31,1.15
2017-09-26,3.99,4.05,4.01,3.98,739743.88,0.04,1.01,4.106,4.123,4.087,2247204.93,2351185.04,2567028.2,1.04
2017-09-25,4.08,4.08,3.97,3.96,1907496.75,-0.14,-3.41,4.122,4.146,4.082,2350927.87,2865468.1,2622409.79,2.69
2017-09-22,4.07,4.14,4.11,4.04,1959297.75,-0.04,-0.96,4.144,4.157,4.078,2328264.55,3005362.12,2612588.67,2.76
2017-09-21,4.26,4.28,4.15,4.13,2537741.0,-0.14,-3.26,4.144,4.146,4.066,2594002.3,3003818.82,2625392.06,3.58
2017-09-20,4.11,4.32,4.29,4.08,4091745.25,0.2,4.89,4.162,4.135,4.046,2614996.2,3059203.0,2549190.86,5.77
2017-09-19,4.11,4.12,4.09,4.05,1258358.62,0.01,0.24,4.14,4.104,4.018,2455165.15,2804249.45,2427570.22,1.78
2017-09-18,4.08,4.15,4.08,4.04,1794180.12,-0.03,-0.73,4.17,4.092,4.006,3380008.32,2902488.31,2433249.62,2.53
2017-09-15,4.24,4.33,4.11,4.1,3287986.5,-0.13,-3.07,4.17,4.093,3.998,3682459.7,2954537.73,2440610.86,4.64
2017-09-14,4.18,4.25,4.24,4.15,2642710.5,0.06,1.44,4.148,4.091,3.984,3413635.35,2903309.13,2364720.4,3.73
2017-09-13,4.24,4.33,4.18,4.17,3292590.0,-0.06,-1.42,4.108,4.067,3.967,3503409.8,2830688.19,2338668.12,4.65
2017-09-12,4.14,4.43,4.24,4.14,5882574.5,0.16,3.92,4.068,4.05,3.952,3153333.75,2782871.36,2291545.6,8.3
2017-09-11,3.95,4.09,4.08,3.83,3306437.0,0.08,2.0,4.014,4.017,3.931,2424968.3,2379351.47,2092014.96,4.66
2017-09-08,4.06,4.09,4.0,3.96,1943864.75,-0.04,-0.99,4.016,3.998,3.92,2226615.75,2219815.21,2034512.67,2.74
2017-09-07,3.98,4.12,4.04,3.96,3091582.75,0.06,1.51,4.034,3.985,3.912,2392982.9,2246965.29,2175402.53,4.36
2017-09-06,3.92,4.03,3.98,3.91,1542209.75,0.01,0.25,4.026,3.957,3.916,2157966.57,2039178.73,2205371.58,2.18
2017-09-05,4.06,4.07,3.97,3.94,2240747.25,-0.12,-2.93,4.032,3.932,3.931,2412408.97,2050890.99,2413964.05,3.16
2017-09-04,4.12,4.2,4.09,4.05,2314674.25,0.0,0.0,4.02,3.92,3.947,2333734.65,1964010.92,2721802.03,3.27
2017-09-01,4.04,4.14,4.09,4.01,2775700.5,0.09,2.25,3.98,3.903,3.948,2213014.67,1926683.99,2953109.72,3.92
2017-08-31,4.0,4.04,4.0,3.94,1916501.12,-0.01,-0.25,3.936,3.876,3.93,2100947.67,1826131.68,2962123.26,2.7
2017-08-30,3.9,4.09,4.01,3.89,2814421.75,0.1,2.56,3.888,3.867,3.921,1920390.89,1846648.05,3032650.2,3.97
2017-08-29,3.89,3.99,3.91,3.85,1847375.62,0.02,0.51,3.832,3.854,3.908,1689373.01,1800219.85,3121946.44,2.61
2017-08-28,3.83,3.9,3.89,3.82,1711074.38,0.02,0.52,3.82,3.845,3.892,1594287.19,1804678.44,3112885.02,2.41
2017-08-25,3.77,3.93,3.87,3.73,2215365.5,0.11,2.93,3.826,3.842,3.881,1640353.31,1849210.13,3166187.38,3.13
2017-08-24,3.79,3.83,3.76,3.73,1013717.19,0.03,0.8,3.816,3.839,3.862,1551315.69,2103839.78,3092823.73,1.43
2017-08-23,3.81,3.83,3.73,3.72,1659332.38,-0.12,-3.12,3.846,3.875,3.849,1772905.2,2371564.44,3111131.72,2.34
2017-08-22,3.88,3.92,3.85,3.84,1371946.5,-0.07,-1.79,3.876,3.929,3.84,1911066.68,2777037.1,3103530.19,1.94
2017-08-21,3.8,3.94,3.92,3.77,1941405.0,0.1,2.62,3.87,3.973,3.826,2015069.7,3479593.15,3087101.9,2.74
2017-08-18,3.79,3.84,3.82,3.75,1770177.38,-0.09,-2.3,3.858,3.992,3.807,2058066.95,3979535.45,3040100.66,2.5
2017-08-17,4.0,4.04,3.91,3.89,2121664.75,0.03,0.77,3.862,3.984,3.794,2656363.87,4098114.84,3005867.11,2.99
2017-08-16,3.88,3.91,3.88,3.78,2350139.75,0.06,1.57,3.904,3.974,3.777,2970223.67,4218652.36,2990643.12,3.32
2017-08-15,3.81,3.88,3.82,3.77,1891961.62,-0.04,-1.04,3.982,3.961,3.766,3643007.52,4443673.04,3043155.34,2.67
2017-08-14,3.82,3.91,3.86,3.78,2156391.25,0.02,0.52,4.076,3.939,3.748,4944116.6,4421091.59,3019536.39,3.04
2017-08-11,4.01,4.02,3.84,3.74,4761662.0,-0.28,-6.8,4.126,3.92,3.728,5901003.95,4483164.64,3020018.16,6.72
2017-08-10,4.17,4.23,4.12,4.09,3690963.75,-0.15,-3.51,4.106,3.885,3.706,5539865.8,4081807.69,2813516.53,5.21
2017-08-09,4.45,4.49,4.27,4.12,5714059.0,-0.02,-0.47,4.044,3.823,3.67,5467081.05,3850699.0,2666466.5,8.06
2017-08-08,4.15,4.35,4.29,4.08,8397507.0,0.18,4.38,3.94,3.75,3.626,5244338.55,3430023.29,2413003.45,11.85
2017-08-07,3.75,4.11,4.11,3.72,6940828.0,0.37,9.89,3.802,3.678,3.58,3898066.57,2694610.65,2034577.31,9.79
2017-08-04,3.79,3.92,3.74,3.73,2955971.25,-0.07,-1.84,3.714,3.622,3.546,3065325.32,2100665.88,1733133.16,4.17
2017-08-03,3.76,3.93,3.81,3.72,3327040.0,0.06,1.6,3.664,3.603,3.532,2623749.57,1913619.38,1639349.56,4.69
2017-08-02,3.6,3.96,3.75,3.58,4600346.5,0.15,4.17,3.602,3.58,3.511,2234316.95,1762633.89,1511454.77,6.49
2017-08-01,3.66,3.67,3.6,3.57,1666147.12,-0.07,-1.91,3.56,3.57,3.494,1615708.03,1642637.64,1323777.75,2.35
2017-07-31,3.49,3.69,3.67,3.48,2777121.75,0.18,5.16,3.554,3.556,3.486,1491154.73,1617981.2,1274209.34,3.92
2017-07-28,3.48,3.51,3.49,3.46,748092.5,-0.01,-0.29,3.53,3.535,3.473,1136006.43,1556871.68,1159307.78,1.06
