date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-10,10.83,10.96,10.9,10.81,11715.0,0.11,1.02,10.802,10.835,11.257,10931.44,14965.26,26825.41,0.47
2017-11-09,10.85,10.85,10.79,10.76,9627.17,0.01,0.09,10.768,10.898,11.288,11259.81,16128.56,27004.44,0.38
2017-11-08,10.76,10.86,10.78,10.68,11217.0,0.02,0.19,10.75,10.994,11.317,12938.53,17555.24,27208.86,0.45
2017-11-07,10.8,10.81,10.76,10.62,13372.45,-0.02,-0.19,10.796,11.101,11.352,13301.8,19400.48,27335.71,0.53
2017-11-06,10.63,10.8,10.78,10.63,8725.56,0.05,0.47,10.838,11.224,11.391,13667.13,22142.58,27550.46,0.35
2017-11-03,10.7,10.84,10.73,10.6,13356.85,0.03,0.28,10.868,11.362,11.42,18999.09,29344.38,27816.26,0.53
2017-11-02,11.01,11.01,10.7,10.7,18020.8,-0.31,-2.82,11.028,11.482,11.446,20997.31,35613.25,27843.03,0.72
2017-11-01,10.97,11.14,11.01,10.88,13033.36,0.04,0.36,11.238,11.569,11.463,22171.95,40394.86,27401.53,0.52
2017-10-31,10.93,11.04,10.97,10.79,15199.08,0.04,0.37,11.406,11.608,11.47,25499.16,40361.79,27268.69,0.61
2017-10-30,11.46,11.59,10.93,10.81,35385.35,-0.6,-5.2,11.61,11.638,11.469,30618.03,40251.49,27110.3,1.41
2017-10-27,11.8,11.81,11.53,11.5,23347.97,-0.22,-1.87,11.856,11.679,11.475,39689.66,38685.57,26015.62,0.93
2017-10-26,11.84,11.93,11.75,11.71,23894.01,-0.1,-0.84,11.936,11.678,11.459,50229.19,37880.33,25309.42,0.95
2017-10-25,11.96,12.01,11.85,11.73,29669.41,-0.14,-1.17,11.9,11.64,11.433,58617.77,36862.47,25053.06,1.19
2017-10-24,12.01,12.16,11.99,11.82,40793.4,-0.17,-1.4,11.81,11.603,11.408,55224.42,35270.93,24204.52,1.63
2017-10-23,11.66,12.5,12.16,11.66,80743.52,0.23,1.93,11.666,11.557,11.371,49884.95,32958.34,22881.9,3.23
2017-10-20,11.13,12.68,11.93,10.64,76045.59,0.36,3.11,11.502,11.477,11.329,37681.47,26288.14,19416.31,3.04
2017-10-19,11.9,12.2,11.57,11.42,65836.91,0.17,1.49,11.42,11.41,11.294,25531.47,20072.81,16506.42,2.63
2017-10-18,11.29,11.4,11.4,11.16,12702.68,0.13,1.15,11.38,11.357,11.289,15107.17,14408.19,14088.0,0.51
2017-10-17,11.3,11.35,11.27,11.13,14096.03,-0.07,-0.62,11.396,11.331,11.294,15317.43,14175.59,14329.26,0.56
2017-10-16,11.52,11.6,11.34,11.33,19726.13,-0.18,-1.56,11.448,11.299,11.306,16031.72,13969.11,15137.42,0.79
2017-10-13,11.3,11.54,11.52,11.3,15295.59,0.15,1.32,11.452,11.27,11.318,14894.81,13345.68,15828.35,0.61
2017-10-12,11.42,11.53,11.37,11.25,13715.41,-0.11,-0.96,11.4,11.24,11.328,14614.14,12738.52,17870.84,0.55
2017-10-11,11.51,11.6,11.48,11.4,13754.0,-0.05,-0.43,11.334,11.225,11.322,13709.22,13243.65,17875.41,0.55
2017-10-10,11.35,11.59,11.53,11.31,17667.49,0.17,1.5,11.266,11.213,11.316,13033.76,13138.12,17948.56,0.71
2017-10-09,11.36,11.43,11.36,11.3,14041.56,0.1,0.89,11.15,11.184,11.31,11906.49,12805.46,17808.14,0.56
2017-09-29,11.05,11.38,11.26,11.05,13892.25,0.22,1.99,11.088,11.181,11.312,11796.56,12544.48,18041.33,0.56
2017-09-28,11.16,11.18,11.04,11.0,9190.78,-0.1,-0.9,11.08,11.178,11.31,10862.89,12940.03,18889.74,0.37
2017-09-27,10.96,11.17,11.14,10.95,10376.7,0.19,1.74,11.116,11.22,11.329,12778.07,13767.8,18948.31,0.41
2017-09-26,11.05,11.17,10.95,10.88,12031.14,-0.1,-0.91,11.16,11.256,11.34,13242.47,14482.93,18974.88,0.48
