date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-10,6.02,6.03,5.89,5.78,611896.31,-0.16,-2.65,5.958,5.842,6.073,623514.24,533808.5,570642.41,3.81
2017-11-09,6.14,6.25,6.05,6.0,521423.22,0.03,0.5,5.892,5.861,6.116,592615.69,517214.45,606168.39,3.24
2017-11-08,5.96,6.23,6.02,5.84,600213.12,-0.02,-0.33,5.844,5.878,6.154,574902.09,512899.7,641678.71,3.73
2017-11-07,5.77,6.24,6.04,5.69,828966.75,0.25,4.32,5.792,5.899,6.163,536521.04,498637.66,655216.94,5.16
2017-11-06,5.64,5.84,5.79,5.41,555071.81,0.23,4.14,5.742,5.926,6.169,440474.29,467683.15,674020.39,3.45
2017-11-03,5.76,5.8,5.56,5.47,457403.56,-0.25,-4.3,5.726,5.967,6.208,444102.76,445361.41,681386.21,2.84
2017-11-02,5.74,5.88,5.81,5.74,432855.19,0.05,0.87,5.83,6.039,6.251,441813.2,460027.64,701812.13,2.69
2017-11-01,5.88,5.95,5.76,5.74,408307.91,-0.03,-0.52,5.912,6.058,6.264,450897.32,475535.49,722478.8,2.54
2017-10-31,5.64,5.85,5.79,5.61,348733.0,0.08,1.4,6.006,6.108,6.278,460754.27,506457.2,759658.39,2.17
2017-10-30,6.09,6.12,5.71,5.67,573214.12,-0.37,-6.09,6.11,6.186,6.264,494892.01,548189.42,763298.46,3.56
2017-10-27,6.13,6.23,6.08,6.06,445955.78,-0.14,-2.25,6.208,6.303,6.248,446620.07,607476.32,751247.5,2.77
2017-10-26,6.14,6.35,6.22,6.04,478275.81,-0.01,-0.16,6.248,6.37,6.219,478242.08,695122.33,758706.38,2.97
2017-10-25,6.3,6.43,6.23,6.15,457592.66,-0.08,-1.27,6.204,6.43,6.19,500173.65,770457.72,758368.7,2.85
2017-10-24,6.29,6.49,6.31,6.24,519421.69,0.11,1.77,6.21,6.427,6.169,552160.12,811796.22,765815.8,3.23
2017-10-23,6.24,6.25,6.2,6.11,331854.41,-0.08,-1.27,6.262,6.412,6.142,601486.82,880357.62,769782.22,2.06
2017-10-20,6.02,6.33,6.28,6.02,604065.81,0.28,4.67,6.398,6.448,6.117,768332.56,917411.0,798243.96,3.76
2017-10-19,6.12,6.21,6.0,5.94,587933.69,-0.26,-4.15,6.492,6.462,6.096,912002.58,943596.61,817244.21,3.66
2017-10-18,6.55,6.62,6.26,6.18,717525.0,-0.31,-4.72,6.656,6.469,6.115,1040741.79,969422.11,837318.06,4.46
2017-10-17,6.65,6.76,6.57,6.52,766055.19,-0.31,-4.51,6.644,6.448,6.135,1071432.31,1012859.58,854007.52,4.76
2017-10-16,6.7,7.07,6.88,6.6,1166083.12,0.13,1.93,6.562,6.341,6.121,1159228.42,978407.51,867864.64,7.25
2017-10-13,6.85,7.08,6.75,6.54,1322415.88,-0.07,-1.03,6.498,6.193,6.095,1066489.44,895018.69,854072.75,8.22
2017-10-12,6.15,6.82,6.82,6.1,1231629.75,0.62,10.0,6.432,6.067,6.061,975190.65,822290.43,830118.02,7.66
2017-10-11,6.17,6.46,6.2,5.89,870977.62,0.04,0.65,6.282,5.95,6.018,898102.44,746279.69,802059.11,5.42
2017-10-10,6.56,6.56,6.16,6.14,1205035.75,-0.4,-6.1,6.252,5.911,6.01,954286.84,719835.39,803755.29,7.49
2017-10-09,6.68,6.78,6.56,6.36,702388.19,0.14,2.18,6.12,5.871,6.003,797586.59,659206.82,798594.55,4.37
2017-09-29,6.05,6.57,6.42,5.98,865921.94,0.35,5.77,5.888,5.786,5.979,723547.94,679076.92,862739.51,5.39
2017-09-28,6.06,6.2,6.07,5.81,846188.69,0.02,0.33,5.702,5.729,5.97,669390.22,690891.8,911302.62,5.26
2017-09-27,5.7,6.05,6.05,5.62,1151899.62,0.55,10.0,5.618,5.76,5.95,594456.94,705214.01,945661.51,7.16
2017-09-26,5.41,5.63,5.5,5.38,421534.53,0.1,1.85,5.57,5.822,5.905,485383.94,695155.47,967038.45,2.62
2017-09-25,5.48,5.54,5.4,5.38,332194.94,-0.09,-1.64,5.622,5.901,5.872,520827.04,757321.77,990205.08,2.07
2017-09-22,5.48,5.64,5.49,5.3,595133.31,-0.16,-2.83,5.684,5.996,5.837,634605.89,813126.8,1008843.24,3.7
2017-09-21,5.76,5.89,5.65,5.64,471522.28,-0.16,-2.75,5.756,6.054,5.789,712393.38,837945.61,1007465.15,2.93
2017-09-20,5.75,5.84,5.81,5.54,606534.62,0.05,0.87,5.902,6.085,5.725,815971.09,857838.54,999984.68,3.77
2017-09-19,5.76,5.83,5.76,5.63,598750.06,0.05,0.88,6.074,6.109,5.658,904927.01,887675.19,995972.36,3.72
2017-09-18,5.85,5.85,5.71,5.45,901089.19,-0.14,-2.39,6.18,6.134,5.607,993816.5,937982.28,994061.71,5.6
2017-09-15,6.31,6.35,5.85,5.78,984070.75,-0.53,-8.31,6.308,6.171,5.567,991647.71,1046402.11,994801.65,6.12
2017-09-14,6.53,6.81,6.38,6.3,989410.81,-0.29,-4.35,6.352,6.21,5.506,963497.84,1131713.44,972113.81,6.15
2017-09-13,6.26,6.82,6.67,6.2,1051314.25,0.38,6.04,6.268,6.139,5.419,899705.99,1186109.01,957171.61,6.54
2017-09-12,6.46,6.56,6.29,6.16,1043197.5,-0.06,-0.94,6.144,5.987,5.317,870423.38,1238921.43,943297.58,6.49
2017-09-11,5.94,6.38,6.35,5.85,890245.25,0.28,4.61,6.088,5.842,5.237,882148.05,1223088.39,940504.88,5.54
2017-09-08,5.95,6.22,6.07,5.92,843321.38,0.11,1.85,6.034,5.677,5.157,1101156.5,1204559.67,957220.8,5.24
2017-09-07,5.93,6.08,5.96,5.78,670451.56,-0.09,-1.49,6.068,5.523,5.089,1299929.05,1176984.68,976421.64,4.17
2017-09-06,5.89,6.18,6.05,5.88,904901.19,0.04,0.67,6.01,5.365,5.05,1472512.04,1142130.82,1025624.12,5.63
2017-09-05,6.07,6.12,6.01,5.79,1101820.88,-0.07,-1.15,5.83,5.206,5.012,1607419.48,1104269.52,1069204.95,6.85
2017-09-04,6.5,6.57,6.08,5.92,1985287.5,-0.16,-2.56,5.596,5.08,4.952,1564028.72,1050141.15,1089713.45,12.35
2017-09-01,5.8,6.24,6.24,5.8,1837184.12,0.57,10.05,5.32,4.962,4.898,1307962.85,943201.2,1102323.41,11.43
2017-08-31,5.15,5.67,5.67,5.06,1533366.5,0.52,10.1,4.978,4.802,4.83,1054040.31,812514.18,1109848.88,9.54
2017-08-30,4.95,5.26,5.15,4.84,1579438.38,0.31,6.41,4.72,4.699,4.77,811749.59,728234.22,1103960.3,9.82
2017-08-29,4.68,5.04,4.84,4.66,884867.12,0.14,2.98,4.582,4.647,4.716,601119.57,647673.74,1082602.63,5.5
2017-08-28,4.45,4.84,4.7,4.4,704958.12,0.17,3.75,4.564,4.631,4.664,536253.58,657921.38,1083358.24,4.38
2017-08-25,4.47,4.6,4.53,4.46,567571.44,0.15,3.42,4.604,4.636,4.619,578439.55,709881.93,1094840.33,3.53
2017-08-24,4.51,4.55,4.38,4.37,321912.91,-0.08,-1.79,4.626,4.655,4.572,570988.05,775858.6,1084979.21,2.0
2017-08-23,4.6,4.62,4.46,4.45,526288.25,-0.29,-6.11,4.678,4.734,4.531,644718.84,909117.43,1092860.22,3.27
2017-08-22,4.83,4.84,4.75,4.7,560537.19,-0.15,-3.06,4.712,4.817,4.488,694227.9,1034140.38,1095567.86,3.49
2017-08-21,4.64,4.98,4.9,4.61,915887.94,0.26,5.6,4.698,4.823,4.43,779589.18,1129285.74,1095404.87,5.7
2017-08-18,4.58,4.65,4.64,4.51,530313.94,0.0,0.0,4.668,4.834,4.366,841324.31,1261445.62,1088350.94,3.3
2017-08-17,4.68,4.75,4.64,4.58,690566.88,0.01,0.22,4.684,4.858,4.318,980729.15,1407183.59,1092174.97,4.29
2017-08-16,4.68,4.76,4.63,4.51,773833.56,-0.05,-1.07,4.79,4.841,4.265,1173516.02,1479686.39,1090392.31,4.81
2017-08-15,4.6,4.82,4.68,4.45,987343.56,-0.07,-1.47,4.922,4.784,4.214,1374052.86,1517531.53,1105271.45,6.14
2017-08-14,4.75,4.95,4.75,4.6,1224563.62,0.03,0.64,4.948,4.697,4.152,1478982.3,1508795.11,1080764.63,7.62
2017-08-11,4.93,5.05,4.72,4.65,1227338.12,-0.45,-8.7,5.0,4.601,4.08,1681566.92,1479798.72,1042841.96,7.63
2017-08-10,5.06,5.53,5.17,5.01,1654501.25,-0.12,-2.27,5.032,4.489,4.014,1833638.02,1394099.82,1007226.26,10.29
2017-08-09,4.73,5.29,5.29,4.58,1776517.75,0.48,9.98,4.892,4.327,3.927,1785856.75,1276603.02,946139.87,11.05
2017-08-08,4.88,5.01,4.81,4.72,1511990.75,-0.2,-3.99,4.646,4.158,3.833,1661010.2,1156995.34,876828.53,9.4
