,code,name,c_name
1554,600508,上海能源,整体上市
1555,600523,贵航股份,整体上市
1556,600611,大众交通,整体上市
1557,600662,强生控股,整体上市
1558,600676,交运股份,整体上市
1559,600717,天津港,整体上市
1560,600718,东软集团,整体上市
1561,600719,大连热电,整体上市
1562,600770,综艺股份,整体上市
1563,600782,新钢股份,整体上市
1564,600787,中储股份,整体上市
1565,600795,国电电力,整体上市
1566,600811,东方集团,整体上市
1567,600832,东方明珠,整体上市
1568,600850,华东电脑,整体上市
1569,600855,航天长峰,整体上市
1570,600875,东方电气,整体上市
1571,600879,航天电子,整体上市
1572,600895,张江高科,整体上市
1573,600900,长江电力,整体上市
1574,600980,北矿科技,整体上市
1575,600990,四创电子,整体上市
1576,000027,深圳能源,整体上市
1577,000031,中粮地产,整体上市
1578,000046,泛海控股,整体上市
1579,000069,华侨城Ａ,整体上市
1580,000089,深圳机场,整体上市
1581,000157,中联重科,整体上市
1582,000333,美的集团,整体上市
1583,000520,长航凤凰,整体上市
1584,000629,*ST钒钛,整体上市
1585,000719,大地传媒,整体上市
1586,000723,美锦能源,整体上市
1587,000758,中色股份,整体上市
1588,000761,本钢板材,整体上市
1589,000768,中航飞机,整体上市
1590,000777,中核科技,整体上市
1591,000789,万年青,整体上市
1592,000798,中水渔业,整体上市
1593,000800,一汽轿车,整体上市
1594,000825,太钢不锈,整体上市
1595,000837,秦川机床,整体上市
1596,000878,云南铜业,整体上市
1597,000912,泸天化,整体上市
1598,000930,中粮生化,整体上市
1599,000951,中国重汽,整体上市
1600,002046,轴研科技,整体上市
1601,002171,楚江新材,整体上市
1602,002268,卫 士 通,整体上市
1603,002368,太极股份,整体上市
1604,002415,海康威视,整体上市
1605,600185,格力地产,粤港澳
1606,600325,华发股份,粤港澳
1607,600428,中远海特,粤港澳
1608,600685,中船防务,粤港澳
1609,600894,广日股份,粤港澳
1610,000006,深振业Ａ,粤港澳
1611,000011,深物业A,粤港澳
1612,000014,沙河股份,粤港澳
1613,000020,深华发Ａ,粤港澳
1614,000023,深天地Ａ,粤港澳
1615,000029,深深房Ａ,粤港澳
1616,000036,华联控股,粤港澳
1617,000039,中集集团,粤港澳
1618,000042,中洲控股,粤港澳
1619,000055,方大集团,粤港澳
1620,000062,深圳华强,粤港澳
1621,000090,天健集团,粤港澳
1622,000429,粤高速Ａ,粤港澳
1623,000507,珠海港,粤港澳
1624,000513,丽珠集团,粤港澳
1625,000523,广州浪奇,粤港澳
1626,000529,广弘控股,粤港澳
1627,000532,华金资本,粤港澳
1628,000601,韶能股份,粤港澳
1629,000659,*ST中富,粤港澳
1630,000893,东凌国际,粤港澳
1631,002005,德豪润达,粤港澳
1632,002016,世荣兆业,粤港澳
1633,002017,东信和平,粤港澳
1634,002060,粤 水 电,粤港澳
1635,002063,远光软件,粤港澳
1636,002180,纳思达,粤港澳
1637,002187,广百股份,粤港澳
1638,002192,融捷股份,粤港澳
1639,002233,塔牌集团,粤港澳
1640,002461,珠江啤酒,粤港澳
1641,600062,华润双鹤,生物疫苗
1642,600161,天坛生物,生物疫苗
1643,600195,中牧股份,生物疫苗
1644,600196,复星医药,生物疫苗
1645,600201,生物股份,生物疫苗
1646,600216,浙江医药,生物疫苗
1647,600252,中恒集团,生物疫苗
1648,600267,海正药业,生物疫苗
1649,600332,白云山,生物疫苗
1650,600351,亚宝药业,生物疫苗
1651,600513,联环药业,生物疫苗
1652,600530,交大昂立,生物疫苗
1653,600572,康恩贝,生物疫苗
1654,600594,益佰制药,生物疫苗
1655,600645,中源协和,生物疫苗
1656,600789,鲁抗医药,生物疫苗
1657,600796,钱江生化,生物疫苗
1658,600851,海欣股份,生物疫苗
1659,600993,马应龙,生物疫苗
1660,000078,海王生物,生物疫苗
1661,000518,四环生物,生物疫苗
1662,000597,东北制药,生物疫苗
1663,000661,长春高新,生物疫苗
1664,000739,普洛药业,生物疫苗
1665,000756,新华制药,生物疫苗
1666,000766,通化金马,生物疫苗
1667,000788,北大医药,生物疫苗
1668,000790,泰合健康,生物疫苗
1669,000819,岳阳兴长,生物疫苗
1670,000952,广济药业,生物疫苗
1671,002007,华兰生物,生物疫苗
1672,002022,科华生物,生物疫苗
1673,002030,达安基因,生物疫苗
1674,002038,双鹭药业,生物疫苗
1675,002100,天康生物,生物疫苗
1676,002166,莱茵生物,生物疫苗
1677,002393,力生制药,生物疫苗
1678,002680,长生生物,生物疫苗
1679,300009,安科生物,生物疫苗
1680,300122,智飞生物,生物疫苗
1681,300142,沃森生物,生物疫苗
1682,300289,利德曼,生物疫苗
1683,300294,博雅生物,生物疫苗
1684,300313,天山生物,生物疫苗
1685,600029,南方航空,社保重仓
1686,600048,保利地产,社保重仓
1687,600050,中国联通,社保重仓
1688,600060,海信电器,社保重仓
1689,600085,同仁堂,社保重仓
1690,600104,上汽集团,社保重仓
1691,600108,亚盛集团,社保重仓
1692,600125,铁龙物流,社保重仓
1693,600176,中国巨石,社保重仓
1694,600196,复星医药,社保重仓
1695,600219,南山铝业,社保重仓
1696,600251,冠农股份,社保重仓
1697,600267,海正药业,社保重仓
1698,600280,中央商场,社保重仓
1699,600315,上海家化,社保重仓
1700,600325,华发股份,社保重仓
1701,600415,小商品城,社保重仓
1702,600436,片仔癀,社保重仓
1703,600521,华海药业,社保重仓
1704,600535,天士力,社保重仓
1705,600546,山煤国际,社保重仓
1706,600547,山东黄金,社保重仓
1707,600559,老白干酒,社保重仓
1708,600575,皖江物流,社保重仓
1709,600582,天地科技,社保重仓
1710,600583,海油工程,社保重仓
1711,600597,光明乳业,社保重仓
1712,600600,青岛啤酒,社保重仓
1713,600642,申能股份,社保重仓
1714,600655,豫园股份,社保重仓
1715,600660,福耀玻璃,社保重仓
1716,600697,欧亚集团,社保重仓
1717,600729,重庆百货,社保重仓
1718,600741,华域汽车,社保重仓
1719,600795,国电电力,社保重仓
1720,600886,国投电力,社保重仓
1721,600887,伊利股份,社保重仓
1722,600970,中材国际,社保重仓
1723,600993,马应龙,社保重仓
1724,601006,大秦铁路,社保重仓
1725,601098,中南传媒,社保重仓
1726,601126,四方股份,社保重仓
1727,601186,中国铁建,社保重仓
1728,601336,新华保险,社保重仓
1729,601618,中国中冶,社保重仓
1730,601628,中国人寿,社保重仓
1731,601666,平煤股份,社保重仓
1732,601668,中国建筑,社保重仓
1733,601669,中国电建,社保重仓
1734,601699,潞安环能,社保重仓
1735,601872,招商轮船,社保重仓
1736,601888,中国国旅,社保重仓
1737,601918,新集能源,社保重仓
1738,601958,金钼股份,社保重仓
1739,000001,平安银行,社保重仓
1740,000024,招商地产,社保重仓
1741,000069,华侨城Ａ,社保重仓
1742,000338,潍柴动力,社保重仓
1743,000402,金 融 街,社保重仓
1744,000527,美的电器,社保重仓
1745,000550,江铃汽车,社保重仓
1746,000566,海南海药,社保重仓
1747,000661,长春高新,社保重仓
1748,000799,酒鬼酒,社保重仓
1749,000800,一汽轿车,社保重仓
1750,000848,承德露露,社保重仓
1751,000858,五 粮 液,社保重仓
1752,000876,新 希 望,社保重仓
1753,000888,峨眉山Ａ,社保重仓
1754,000895,双汇发展,社保重仓
1755,000919,金陵药业,社保重仓
1756,000927,一汽夏利,社保重仓
1757,000963,华东医药,社保重仓
1758,000999,华润三九,社保重仓
1759,002024,苏宁云商,社保重仓
1760,002038,双鹭药业,社保重仓
1761,002051,中工国际,社保重仓
1762,002081,金 螳 螂,社保重仓
1763,002092,中泰化学,社保重仓
1764,002106,莱宝高科,社保重仓
1765,002128,露天煤业,社保重仓
1766,002129,中环股份,社保重仓
1767,002146,荣盛发展,社保重仓
1768,002152,广电运通,社保重仓
1769,002155,湖南黄金,社保重仓
1770,002202,金风科技,社保重仓
1771,002223,鱼跃医疗,社保重仓
1772,002241,歌尔股份,社保重仓
1773,002267,陕天然气,社保重仓
1774,002273,水晶光电,社保重仓
1775,002299,圣农发展,社保重仓
1776,002311,海大集团,社保重仓
1777,002344,海宁皮城,社保重仓
1778,002415,海康威视,社保重仓
1779,002450,康得新,社保重仓
1780,002570,贝因美,社保重仓
1781,300005,探路者,社保重仓
1782,300034,钢研高纳,社保重仓
1783,300104,乐视网,社保重仓
1784,300298,三诺生物,社保重仓
1785,600078,澄星股份,出口退税
1786,600096,云天化,出口退税
1787,600099,林海股份,出口退税
1788,600141,兴发集团,出口退税
1789,600176,中国巨石,出口退税
1790,600182,S佳通,出口退税
1791,600226,瀚叶股份,出口退税
1792,600229,城市传媒,出口退税
1793,600241,时代万恒,出口退税
1794,600267,海正药业,出口退税
1795,600278,东方创业,出口退税
1796,600337,美克家居,出口退税
1797,600367,红星发展,出口退税
1798,600389,江山股份,出口退税
1799,600409,三友化工,出口退税
1800,600469,风神股份,出口退税
1801,600486,扬农化工,出口退税
1802,600531,豫光金铅,出口退税
1803,600549,厦门钨业,出口退税
1804,600579,天华院,出口退税
1805,600585,海螺水泥,出口退税
1806,600599,熊猫金控,出口退税
1807,600618,氯碱化工,出口退税
1808,600623,华谊集团,出口退税
1809,600636,*ST爱富,出口退税
1810,600731,湖南海利,出口退税
1811,600792,云煤能源,出口退税
1812,600801,华新水泥,出口退税
1813,600819,耀皮玻璃,出口退税
1814,600961,株冶集团,出口退税
1815,600978,宜华生活,出口退税
1816,601002,晋亿实业,出口退税
1817,000012,南 玻Ａ,出口退税
1818,000507,珠海港,出口退税
1819,000553,沙隆达Ａ,出口退税
1820,000589,黔轮胎Ａ,出口退税
1821,000597,东北制药,出口退税
1822,000599,青岛双星,出口退税
1823,000703,恒逸石化,出口退税
1824,000726,鲁 泰Ａ,出口退税
1825,600161,天坛生物,本月解禁
1826,600166,福田汽车,本月解禁
1827,600184,光电股份,本月解禁
1828,600242,中昌数据,本月解禁
1829,600597,光明乳业,本月解禁
1830,600612,老凤祥,本月解禁
1831,600681,百川能源,本月解禁
1832,600760,中航黑豹,本月解禁
1833,600869,智慧能源,本月解禁
1834,601018,宁波港,本月解禁
1835,601339,百隆东方,本月解禁
1836,601808,中海油服,本月解禁
1837,603167,渤海轮渡,本月解禁
1838,000001,平安银行,本月解禁
1839,000561,烽火电子,本月解禁
1840,000564,供销大集,本月解禁
1841,000639,西王食品,本月解禁
1842,000686,东北证券,本月解禁
1843,000732,泰禾集团,本月解禁
1844,000883,湖北能源,本月解禁
1845,002371,北方华创,本月解禁
1846,002467,二六三,本月解禁
1847,002468,申通快递,本月解禁
1848,002469,三维工程,本月解禁
1849,002470,金正大,本月解禁
1850,002471,中超控股,本月解禁
1851,002472,双环传动,本月解禁
1852,002473,*ST圣莱,本月解禁
1853,002474,榕基软件,本月解禁
1854,002475,立讯精密,本月解禁
1855,002476,宝莫股份,本月解禁
1856,002477,雏鹰农牧,本月解禁
1857,002478,常宝股份,本月解禁
1858,002479,富春环保,本月解禁
1859,002480,新筑股份,本月解禁
1860,002481,双塔食品,本月解禁
1861,002482,广田集团,本月解禁
1862,002483,润邦股份,本月解禁
1863,002484,江海股份,本月解禁
1864,002617,露笑科技,本月解禁
1865,002649,博彦科技,本月解禁
1866,002658,雪迪龙,本月解禁
1867,002663,普邦股份,本月解禁
1868,002665,首航节能,本月解禁
1869,002695,煌上煌,本月解禁
1870,002696,百洋股份,本月解禁
1871,002697,红旗连锁,本月解禁
1872,002698,博实股份,本月解禁
1873,002699,美盛文化,本月解禁
1874,002700,新疆浩源,本月解禁
1875,300115,长盈精密,本月解禁
1876,300116,坚瑞沃能,本月解禁
1877,300117,嘉寓股份,本月解禁
1878,300118,东方日升,本月解禁
1879,300119,瑞普生物,本月解禁
1880,300120,经纬电材,本月解禁
1881,300121,阳谷华泰,本月解禁
1882,300122,智飞生物,本月解禁
1883,300123,太阳鸟,本月解禁
1884,300124,汇川技术,本月解禁
1885,300157,恒泰艾普,本月解禁
1886,300265,通光线缆,本月解禁
1887,300268,佳沃股份,本月解禁
1888,300302,同有科技,本月解禁
1889,300309,吉艾科技,本月解禁
1890,300352,北信源,本月解禁
1891,300353,东土科技,本月解禁
1892,300354,东华测试,本月解禁
1893,300355,蒙草生态,本月解禁
1894,600354,敦煌种业,生物育种
1895,600371,万向德农,生物育种
1896,000713,丰乐种业,生物育种
1897,000860,顺鑫农业,生物育种
1898,000998,隆平高科,生物育种
1899,002041,登海种业,生物育种
1900,002069,獐子岛,生物育种
1901,002086,东方海洋,生物育种
1902,002157,正邦科技,生物育种
1903,002385,大北农,生物育种
1904,002447,壹桥股份,生物育种
1905,300087,荃银高科,生物育种
1906,300094,国联水产,生物育种
1907,300106,西部牧业,生物育种
1908,300189,神农基因,生物育种
1909,600009,上海机场,迪士尼
1910,600115,东方航空,迪士尼
1911,600170,上海建工,迪士尼
1912,600278,东方创业,迪士尼
1913,600284,浦东建设,迪士尼
1914,600611,大众交通,迪士尼
1915,600628,新世界,迪士尼
1916,600630,龙头股份,迪士尼
1917,600639,浦东金桥,迪士尼
1918,600648,外高桥,迪士尼
1919,600655,豫园股份,迪士尼
1920,600662,强生控股,迪士尼
1921,600663,陆家嘴,迪士尼
1922,600675,中华企业,迪士尼
1923,600676,交运股份,迪士尼
1924,600692,亚通股份,迪士尼
1925,600708,光明地产,迪士尼
1926,600732,ST新梅,迪士尼
1927,600741,华域汽车,迪士尼
1928,600754,锦江股份,迪士尼
1929,600818,中路股份,迪士尼
1930,600827,百联股份,迪士尼
1931,600832,东方明珠,迪士尼
1932,600834,申通地铁,迪士尼
1933,600836,界龙实业,迪士尼
1934,600895,张江高科,迪士尼
1935,002162,悦心健康,迪士尼
1936,600237,铜峰电子,蓝宝石
1937,600330,天通股份,蓝宝石
1938,000969,安泰科技,蓝宝石
1939,002006,精功科技,蓝宝石
1940,002049,紫光国芯,蓝宝石
1941,002129,中环股份,蓝宝石
1942,002199,东晶电子,蓝宝石
1943,002273,水晶光电,蓝宝石
1944,002617,露笑科技,蓝宝石
1945,002635,安洁科技,蓝宝石
1946,300029,天龙光电,蓝宝石
1947,300316,晶盛机电,蓝宝石
1948,600105,永鼎股份,民营医院
1949,600196,复星医药,民营医院
1950,600518,康美药业,民营医院
1951,600594,益佰制药,民营医院
1952,600763,通策医疗,民营医院
1953,600829,人民同泰,民营医院
1954,600993,马应龙,民营医院
1955,600998,九州通,民营医院
1956,000516,国际医学,民营医院
1957,000700,模塑科技,民营医院
1958,000919,金陵药业,民营医院
1959,000990,诚志股份,民营医院
1960,000999,华润三九,民营医院
1961,002004,华邦健康,民营医院
1962,002038,双鹭药业,民营医院
1963,002219,恒康医疗,民营医院
1964,002424,贵州百灵,民营医院
1965,002550,千红制药,民营医院
1966,300015,爱尔眼科,民营医院
1967,300049,福瑞股份,民营医院
1968,600012,皖通高速,皖江区域
1969,600063,皖维高新,皖江区域
1970,600218,全柴动力,皖江区域
1971,600237,铜峰电子,皖江区域
1972,600255,梦舟股份,皖江区域
1973,600318,新力金融,皖江区域
1974,600375,华菱星马,皖江区域
1975,600418,江淮汽车,皖江区域
1976,600444,国机通用,皖江区域
1977,600470,六国化工,皖江区域
1978,600496,精工钢构,皖江区域
1979,600520,中发科技,皖江区域
1980,600551,时代出版,皖江区域
1981,600567,山鹰纸业,皖江区域
1982,600575,皖江物流,皖江区域
1983,600577,精达股份,皖江区域
1984,600585,海螺水泥,皖江区域
1985,600761,安徽合力,皖江区域
1986,600808,马钢股份,皖江区域
1987,600983,惠而浦,皖江区域
1988,600985,雷鸣科化,皖江区域
1989,600990,四创电子,皖江区域
1990,601801,皖新传媒,皖江区域
1991,000153,丰原药业,皖江区域
1992,000417,合肥百货,皖江区域
1993,000521,美菱电器,皖江区域
1994,000543,皖能电力,皖江区域
1995,000619,海螺型材,皖江区域
1996,000630,铜陵有色,皖江区域
1997,000713,丰乐种业,皖江区域
1998,000728,国元证券,皖江区域
1999,000850,华茂股份,皖江区域
2000,000859,国风塑业,皖江区域
2001,000868,安凯客车,皖江区域
2002,000887,中鼎股份,皖江区域
2003,000979,中弘股份,皖江区域
2004,000980,众泰汽车,皖江区域
2005,002018,华信国际,皖江区域
2006,002057,中钢天源,皖江区域
2007,002136,安 纳 达,皖江区域
2008,002140,东华科技,皖江区域
2009,002147,新光圆成,皖江区域
2010,002171,楚江新材,皖江区域
2011,002208,合肥城建,皖江区域
2012,002226,江南化工,皖江区域
2013,002230,科大讯飞,皖江区域
2014,002298,中电鑫龙,皖江区域
2015,002331,皖通科技,皖江区域
2016,002347,泰尔股份,皖江区域
2017,002352,顺丰控股,皖江区域
2018,002361,神剑股份,皖江区域
2019,002538,司尔特,皖江区域
2020,002541,鸿路钢构,皖江区域
2021,002555,三七互娱,皖江区域
2022,002556,辉隆股份,皖江区域
2023,002557,洽洽食品,皖江区域
2024,002571,*ST德力,皖江区域
2025,002597,金禾实业,皖江区域
2026,002607,亚夏汽车,皖江区域
2027,300009,安科生物,皖江区域
2028,300087,荃银高科,皖江区域
2029,300088,长信科技,皖江区域
2030,300090,盛运环保,皖江区域
2031,300218,安利股份,皖江区域
2032,300247,乐金健康,皖江区域
2033,300274,阳光电源,皖江区域
2034,600005,武钢股份,央企50
2035,600011,华能国际,央企50
2036,600019,宝钢股份,央企50
2037,600027,华电国际,央企50
2038,600028,中国石化,央企50
2039,600029,南方航空,央企50
2040,600030,中信证券,央企50
2041,600036,招商银行,央企50
2042,600048,保利地产,央企50
2043,600050,中国联通,央企50
2044,600058,五矿发展,央企50
2045,600068,葛洲坝,央企50
2046,600118,中国卫星,央企50
2047,600150,中国船舶,央企50
2048,600406,国电南瑞,央企50
2049,600409,三友化工,央企50
2050,600428,中远海特,央企50
2051,600489,中金黄金,央企50
2052,600508,上海能源,央企50
2053,600528,中铁工业,央企50
2054,600550,保变电气,央企50
2055,600583,海油工程,央企50
2056,600795,国电电力,央企50
2057,600875,东方电气,央企50
2058,600879,航天电子,央企50
2059,600999,招商证券,央企50
2060,601088,中国神华,央企50
2061,601111,中国国航,央企50
2062,601179,中国西电,央企50
2063,601186,中国铁建,央企50
2064,601299,中国北车,央企50
2065,601328,交通银行,央企50
2066,601390,中国中铁,央企50
2067,601398,工商银行,央企50
2068,601600,中国铝业,央企50
2069,601601,中国太保,央企50
2070,601618,中国中冶,央企50
2071,601628,中国人寿,央企50
2072,601766,中国中车,央企50
2073,601788,光大证券,央企50
2074,601808,中海油服,央企50
2075,601857,中国石油,央企50
2076,601866,中远海发,央企50
2077,601898,中煤能源,央企50
2078,601919,中远海控,央企50
2079,601939,建设银行,央企50
2080,601988,中国银行,央企50
2081,601989,中国重工,央企50
2082,601991,大唐发电,央企50
2083,601998,中信银行,央企50
2084,600008,首创股份,节能环保
2085,600133,东湖高新,节能环保
2086,600165,新日恒力,节能环保
2087,600212,江泉实业,节能环保
2088,600261,阳光照明,节能环保
2089,600268,国电南自,节能环保
2090,600303,曙光股份,节能环保
2091,600363,联创光电,节能环保
2092,600378,天科股份,节能环保
2093,600388,龙净环保,节能环保
2094,600475,华光股份,节能环保
2095,600517,置信电气,节能环保
2096,600526,菲达环保,节能环保
2097,600566,济川药业,节能环保
2098,600571,信雅达,节能环保
2099,600586,金晶科技,节能环保
2100,600649,城投控股,节能环保
2101,600792,云煤能源,节能环保
2102,600846,同济科技,节能环保
2103,600855,航天长峰,节能环保
2104,600864,哈投股份,节能环保
2105,600872,中炬高新,节能环保
2106,600874,创业环保,节能环保
2107,601388,怡球资源,节能环保
2108,601608,中信重工,节能环保
2109,000027,深圳能源,节能环保
2110,000100,TCL 集团,节能环保
2111,000404,华意压缩,节能环保
2112,000544,中原环保,节能环保
2113,000551,创元科技,节能环保
2114,000598,兴蓉环境,节能环保
2115,000619,海螺型材,节能环保
2116,000682,东方电子,节能环保
2117,000685,中山公用,节能环保
2118,000811,冰轮环境,节能环保
2119,000813,德展健康,节能环保
2120,000826,启迪桑德,节能环保
2121,000900,现代投资,节能环保
2122,000903,云内动力,节能环保
2123,000915,山大华特,节能环保
2124,000939,凯迪生态,节能环保
2125,002015,霞客环保,节能环保
2126,002076,雪 莱 特,节能环保
2127,002088,鲁阳节能,节能环保
2128,002092,中泰化学,节能环保
2129,002111,威海广泰,节能环保
2130,002130,沃尔核材,节能环保
2131,002140,东华科技,节能环保
2132,002163,中航三鑫,节能环保
2133,002200,云投生态,节能环保
2134,002233,塔牌集团,节能环保
2135,002249,大洋电机,节能环保
2136,002255,海陆重工,节能环保
2137,002256,兆新股份,节能环保
2138,002306,*ST云网,节能环保
2139,002366,台海核电,节能环保
2140,002368,太极股份,节能环保
2141,002379,宏创控股,节能环保
2142,002380,科远股份,节能环保
2143,002407,多氟多,节能环保
2144,002408,齐翔腾达,节能环保
2145,002421,达实智能,节能环保
2146,002469,三维工程,节能环保
2147,002479,富春环保,节能环保
2148,002499,科林环保,节能环保
2149,002529,海源机械,节能环保
2150,002573,清新环境,节能环保
2151,002591,恒大高新,节能环保
2152,002611,东方精工,节能环保
2153,002613,北玻股份,节能环保
2154,002616,长青集团,节能环保
2155,002630,华西能源,节能环保
2156,002645,华宏科技,节能环保
2157,002665,首航节能,节能环保
2158,002672,东江环保,节能环保
2159,300007,汉威科技,节能环保
2160,300012,华测检测,节能环保
2161,300055,万邦达,节能环保
2162,300056,三维丝,节能环保
2163,300070,碧水源,节能环保
2164,300072,三聚环保,节能环保
2165,300102,乾照光电,节能环保
2166,300105,龙源技术,节能环保
2167,300124,汇川技术,节能环保
2168,300125,易世达,节能环保
2169,300137,先河环保,节能环保
2170,300145,中金环境,节能环保
2171,300152,科融环境,节能环保
2172,300153,科泰电源,节能环保
2173,300156,神雾环保,节能环保
2174,300165,天瑞仪器,节能环保
2175,300172,中电环保,节能环保
2176,300187,永清环保,节能环保
2177,300190,维尔利,节能环保
2178,300197,铁汉生态,节能环保
2179,300203,聚光科技,节能环保
2180,300232,洲明科技,节能环保
2181,300249,依米康,节能环保
2182,300257,开山股份,节能环保
2183,300262,巴安水务,节能环保
2184,600004,白云机场,广东自贸
2185,600143,金发科技,广东自贸
2186,600325,华发股份,广东自贸
2187,600685,中船防务,广东自贸
2188,000014,沙河股份,广东自贸
2189,000022,深赤湾Ａ,广东自贸
2190,000039,中集集团,广东自贸
2191,000088,盐 田 港,广东自贸
2192,000429,粤高速Ａ,广东自贸
2193,000507,珠海港,广东自贸
2194,000513,丽珠集团,广东自贸
2195,000523,广州浪奇,广东自贸
2196,000531,穗恒运Ａ,广东自贸
2197,000659,*ST中富,广东自贸
2198,002461,珠江啤酒,广东自贸
2199,600100,同方股份,网络游戏
2200,600198,大唐电信,网络游戏
2201,600633,浙数文化,网络游戏
2202,600637,东方明珠,网络游戏
2203,600770,综艺股份,网络游戏
2204,600797,浙大网新,网络游戏
2205,600804,鹏博士,网络游戏
2206,600832,东方明珠,网络游戏
2207,600880,博瑞传播,网络游戏
2208,601928,凤凰传媒,网络游戏
2209,000829,天音控股,网络游戏
2210,000979,中弘股份,网络游戏
2211,002027,分众传媒,网络游戏
2212,002089,新 海 宜,网络游戏
2213,002148,北纬科技,网络游戏
2214,002174,游族网络,网络游戏
2215,002181,粤 传 媒,网络游戏
2216,002229,鸿博股份,网络游戏
2217,002261,拓维信息,网络游戏
2218,002292,奥飞娱乐,网络游戏
2219,002348,高乐股份,网络游戏
2220,002354,天神娱乐,网络游戏
2221,002359,北讯集团,网络游戏
2222,002416,爱施德,网络游戏
2223,002486,嘉麟杰,网络游戏
2224,002502,骅威文化,网络游戏
2225,002555,三七互娱,网络游戏
2226,002577,雷柏科技,网络游戏
2227,002602,世纪华通,网络游戏
2228,002605,姚记扑克,网络游戏
2229,002699,美盛文化,网络游戏
2230,300002,神州泰岳,网络游戏
2231,300027,华谊兄弟,网络游戏
2232,300038,梅泰诺,网络游戏
2233,300043,星辉娱乐,网络游戏
2234,300052,中青宝,网络游戏
2235,300053,欧比特,网络游戏
2236,300089,文化长城,网络游戏
2237,300113,顺网科技,网络游戏
2238,300148,天舟文化,网络游戏
2239,300288,朗玛信息,网络游戏
2240,300300,汉鼎宇佑,网络游戏
2241,300311,任子行,网络游戏
2242,300312,邦讯技术,网络游戏
2243,300315,掌趣科技,网络游戏
2244,300324,旋极信息,网络游戏
2245,300339,润和软件,网络游戏
2246,600050,中国联通,苹果概念
2247,600143,金发科技,苹果概念
2248,600237,铜峰电子,苹果概念
2249,600880,博瑞传播,苹果概念
2250,601231,环旭电子,苹果概念
2251,000012,南 玻Ａ,苹果概念
2252,000049,德赛电池,苹果概念
2253,000050,深天马Ａ,苹果概念
2254,000823,超声电子,苹果概念
2255,000825,太钢不锈,苹果概念
2256,000829,天音控股,苹果概念
2257,002008,大族激光,苹果概念
2258,002024,苏宁云商,苹果概念
2259,002079,苏州固锝,苹果概念
2260,002106,莱宝高科,苹果概念
2261,002182,云海金属,苹果概念
2262,002202,金风科技,苹果概念
2263,002241,歌尔股份,苹果概念
2264,002273,水晶光电,苹果概念
2265,002289,宇顺电子,苹果概念
2266,002333,罗普斯金,苹果概念
2267,002341,新纶科技,苹果概念
2268,002416,爱施德,苹果概念
2269,002432,九安医疗,苹果概念
2270,002456,欧菲光,苹果概念
2271,002475,立讯精密,苹果概念
2272,002501,利源精制,苹果概念
2273,002594,比亚迪,苹果概念
2274,002635,安洁科技,苹果概念
2275,002655,共达电声,苹果概念
2276,300104,乐视网,苹果概念
2277,300115,长盈精密,苹果概念
2278,300128,锦富技术,苹果概念
2279,300136,信维通信,苹果概念
2280,300151,昌红科技,苹果概念
2281,300433,蓝思科技,苹果概念
2282,600271,航天信息,信息安全
2283,002268,卫 士 通,信息安全
2284,002439,启明星辰,信息安全
2285,002474,榕基软件,信息安全
2286,300010,立思辰,信息安全
2287,300017,网宿科技,信息安全
2288,300038,梅泰诺,信息安全
2289,300188,美亚柏科,信息安全
2290,300229,拓尔思,信息安全
2291,300297,蓝盾股份,信息安全
2292,300302,同有科技,信息安全
2293,300311,任子行,信息安全
2294,300324,旋极信息,信息安全
2295,300352,北信源,信息安全
2296,300369,绿盟科技,信息安全
2297,600203,福日电子,智能穿戴
2298,600345,长江通信,智能穿戴
2299,600584,长电科技,智能穿戴
2300,601231,环旭电子,智能穿戴
2301,000063,中兴通讯,智能穿戴
2302,002055,得润电子,智能穿戴
2303,002230,科大讯飞,智能穿戴
2304,002241,歌尔股份,智能穿戴
2305,002273,水晶光电,智能穿戴
2306,002288,超华科技,智能穿戴
2307,002362,汉王科技,智能穿戴
2308,002432,九安医疗,智能穿戴
2309,002512,达华智能,智能穿戴
2310,002579,中京电子,智能穿戴
2311,002618,丹邦科技,智能穿戴
2312,002655,共达电声,智能穿戴
2313,002681,奋达科技,智能穿戴
2314,300061,康旗股份,智能穿戴
2315,300223,北京君正,智能穿戴
2316,300236,上海新阳,智能穿戴
2317,300327,中颖电子,智能穿戴
2318,600039,四川路桥,成渝特区
2319,600093,易见股份,成渝特区
2320,600101,明星电力,成渝特区
2321,600106,重庆路桥,成渝特区
2322,600109,国金证券,成渝特区
2323,600116,三峡水利,成渝特区
2324,600129,太极集团,成渝特区
2325,600131,岷江水电,成渝特区
2326,600132,重庆啤酒,成渝特区
2327,600139,西部资源,成渝特区
2328,600279,重庆港九,成渝特区
2329,600292,远达环保,成渝特区
2330,600321,正源股份,成渝特区
2331,600331,宏达股份,成渝特区
2332,600353,旭光股份,成渝特区
2333,600369,西南证券,成渝特区
2334,600378,天科股份,成渝特区
2335,600391,航发科技,成渝特区
2336,600438,通威股份,成渝特区
2337,600452,涪陵电力,成渝特区
2338,600466,蓝光发展,成渝特区
2339,600505,西昌电力,成渝特区
2340,600528,中铁工业,成渝特区
2341,600558,大西洋,成渝特区
2342,600565,迪马股份,成渝特区
2343,600644,乐山电力,成渝特区
2344,600666,奥瑞德,成渝特区
2345,600674,川投能源,成渝特区
2346,600678,四川金顶,成渝特区
2347,600691,阳煤化工,成渝特区
2348,600702,沱牌舍得,成渝特区
2349,600729,重庆百货,成渝特区
