custid
152042039
35009912
115000659
121002919
126004319
152038230
300112750
108045245
133013809
152098833
101015785
119004205
135026453
152027359
300124469
106026023
108039333
129004320
135018580
152037402
152039432
152040063
152046695
156020945
101000035
115004718
133010426
156065489
101023059
108000554
108035180
115004579
112001673
122002680
152080349
108005673
119001263
13394
151003709
152091665
35005185
800008804
820000824
35003120
800006559
106025303
109007312
131009283
152057318
156065418
101004315
108015819
123004558
123007578
152086522
101003276
109005593
126006878
300111463
156006983
300120171
165001383
105005253
105005540
105005759
105008530
106037536
123005699
152042763
300113211
108052341
700007929
700002606
106040848
128002791
152041665
101008483
108021364
120000528
152077033
20156
40002475
106011293
106011304
106020356
106009036
105016236
106013060
108044939
116004283
116005529
115004665
116003539
156073302
700001496
106007991
101009879
106039963
108028236
123008331
135009751
108006182
107016623
135000941
300110938
105003941
101008435
106026983
108025680
109004260
126003347
300109353
600001400
810005671
106033188
110004662
111008778
152036826
159002862
110004937
116009556
135015002
128002047
131008703
135008980
152034585
156068182
800009557
106012761
152018918
152045523
106028748
109005447
152075963
152081612
101003541
152006668
600000147
810001243
700000559
127005477
156076858
101001703
108001901
112000894
128000067
152055863
152071651
156075723
40003691
152040201
156059156
106039402
108023393
119011123
135011040
152044659
800003020
106013892
117002891
129006068
152059631
156040801
600004191
106039731
129002899
152057971
106028316
106025326
108023387
110002822
135023542
107009283
108019883
156006928
107017658
108025945
151003039
156056146
153001186
107011368
129001327
152015698
152095493
35006677
101023783
108031112
152018719
156063826
161001278
170000002
101009767
105001510
108053545
135020476
135022496
152075071
105007785
119001469
600001674
35009421
101001784
117004993
120013861
152088956
35011076
700002278
105004354
106019196
108053720
152046013
156044471
300111580
101008222
105014199
109004547
109005625
112008452
131001183
800000195
105005781
105006512
152032165
152053618
130002955
127002678
112009262
135016579
300123954
105010026
108024349
109020220
133015190
135013376
152040018
300111647
40002869
156070768
109003818
109019038
123003131
152004106
153002319
152092548
300113037
107015679
126012585
300105015
101016600
110005190
118007963
123005846
135009833
152054602
152076451
156041466
106027100
108021109
35005783
101015096
109003035
118004432
151000680
152025771
161000930
800009433
800006598
105008726
106026080
107011619
108039873
135016023
152051951
119011038
135026799
152002745
152061726
35011348
800000969
101006333
107007681
107004975
112001265
121003333
127006438
135024248
152029676
161000740
153006040
800000543
108017720
112003455
152081539
156065232
107006558
106033961
106035981
108013533
116004920
119000267
127005112
101004828
101016980
129002266
101007059
135025232
152071906
800001909
108027115
133014648
107016701
132004468
800009300
109009501
152054036
108041266
135000135
135020798
152079842
106016039
123006400
127009508
152012799
152030433
135025972
152098930
153004365
800001352
106014833
105006963
129002646
152009363
35009895
105017128
105023563
107024483
109001892
35002623
109008585
108000396
108046316
122008678
107000636
135018308
152011696
152071879
153003331
156072113
800006517
105007938
105008062
112008876
152015010
152054009
300107120
120002269
122000815
152020692
109017862
110004521
109009260
117005246
120013499
120015409
129002545
700008259
106019102
108042389
156075752
106012048
108011197
115002855
128006110
133011561
106027269
106029289
107029035
112000109
119004922
135020085
35007288
800006762
700007680
130001590
130002346
135024631
820000637
300112743
106009134
135025576
152099545
101016073
107016027
108003755
111003585
128000815
120007855
152091375
105024016
105024336
133011091
152086478
162003022
810005012
105004551
106028293
108003930
128005029
165001769
800003212
700006662
105006880
108042650
111001009
127005629
105003658
105008423
108053088
152076969
135025110
152088875
300104850
300105623
108031585
123009146
152099189
156070139
158002678
300121902
106010928
107001662
122009156
129000588
21475
157001681
22878
810004150
107018340
109023275
133006806
152030886
153000079
101007790
108024137
119003759
133002813
152013275
800003708
128002933
133012615
152019899
300104355
101000770
120001482
117005899
152036176
300104253
35005015
105008491
108020850
119010548
152032791
107001068
109014098
152049892
156065550
105004130
105005950
108011108
152018096
108018412
112003962
129003149
135022728
108019647
108036065
109013815
152002573
156062866
300101476
25449
107001525
135011603
152028405
106003434
105008243
126002404
106040753
118004576
119003246
133014615
700002065
105006518
108033233
110001195
130003435
130006512
152027070
16297
35011965
700004294
700004893
123009250
152072648
40000557
106012551
107027858
110008928
135012572
152005639
156075531
300110073
105001224
120015192
152017153
106012861
40002088
106000298
300110994
101002118
152028931
300109027
810005028
135016351
152013679
800005330
122003829
14170
108015082
108023368
122002732
152026902
132001862
23501
105011084
101009917
121006053
152038056
108025796
108047192
108019849
135016253
152042981
106032609
133005818
152039433
152067463
152080679
118000759
135001633
133013563
130004291
108000781
700002470
105016341
108030337
700007826
105014091
152049388
820001091
101012031
109010832
108050119
121004550
133015181
152034086
152028782
108009556
130007106
152057301
107007108
106024129
600003970
820001005
101009032
101019716
107016728
300122035
105016262
109010037
110008008
135024025
108034549
116000659
135017730
152006816
152053513
152052072
108052002
130004718
108008611
109024145
133002146
152007179
810003705
105000155
118002192
135023405
152048679
152047582
800002136
700001163
105016429
106013578
108019968
116001856
152088893
106030443
108024705
116000090
133005956
152044125
808007761
152037649
156039123
101006225
109003678
108053850
152040591
152101151
300109624
35008682
800005821
152053195
152099273
700005246
700007672
101017871
123005655
133014199
152031269
152076323
35008518
107013492
152059969
153001302
159003112
810006169
107008272
131008446
133012983
152040788
156077309
35004213
105024076
117003198
126011562
105005984
101009722
109000097
126003986
135011420
152056132
152054413
152046859
105002500
110010780
135006256
101002658
105018055
101014558
110009423
118004046
131008715
135012658
135010638
700006796
109011488
127006063
126008242
131008716
133015319
129000713
135017413
152055142
156003125
108010233
106037081
152010092
155002306
156003232
300107904
107016193
123003712
130002425
127001687
600000509
106012735
128005866
133014458
129000998
156074249
161001215
300103968
156061955
300109670
106004285
127010769
122001131
152002900
152061800
152068783
152078948
800005774
101012541
106038925
108017903
109009035
127005719
101008317
107011198
109011993
135017879
152095631
23324
600004675
109002269
121005128
127006869
152043918
300120465
24499
109017303
135006231
152036192
300100268
108010472
130002128
152021103
156077833
810005188
820000981
700002571
106010899
152015318
106020026
111003455
105014011
110005918
121004833
129002971
135014659
40002081
135006145
156077609
108013237
156049543
300102073
106001864
107013592
106039469
131000423
152020806
152009602
107028031
119001419
135003889
152038886
152073680
152078130
152097239
108044041
123009462
135017255
300104723
133003012
152049440
156059799
26397
108017086
108031522
156002600
108019263
108029511
300123238
35010390
106019009
107026885
123007496
151001762
300120271
101013852
101023741
132002025
152023660
105001604
107007365
107001999
126001329
133005256
156060142
105009815
107002157
119001298
123009079
135022106
105017961
106000712
107003265
111001581
111004669
126004752
135025519
152062138
105024446
109005479
108020940
135023202
40002270
128000035
152043110
300103783
800007026
112000089
135011008
156076579
106012574
109000455
127003621
152045071
152098742
120012139
127006956
135021289
152016099
152048730
152032939
152050746
108013038
107000159
109004009
129004590
106014265
152046511
165001703
101017385
109009925
108047142
153003900
128003476
127001152
152028501
152078416
101016199
135020736
135022756
300103547
151000225
106005389
101005892
106003369
106031132
109007411
810003080
108038999
108043162
117002225
133015622
135024983
300112768
152092529
35005177
108007869
107017335
109024063
152045619
26648
105015485
108018400
115004506
110009910
119001246
118002726
152041713
152060859
107006009
107027618
152002293
106025943
120000276
120015796
135015540
152046063
152056033
161002028
135008056
109006520
109000107
127010568
129003520
152033125
156063189
300121160
101006349
106028632
108035542
108022787
121003349
131007950
108038329
109024246
128003795
156068540
101002366
105016086
128003402
131001133
156075195
108014291
120002522
129006109
135024690
156051290
101002701
152048608
300111496
19841
156073089
106006877
106037761
118003935
15472
156060735
800002487
35008364
106011858
116004492
135012885
23303
108033489
115002201
151003995
300112503
161001796
109013162
117000306
116002598
129007538
152003886
152009671
152032763
152100336
600003301
107007919
108049061
127006939
35011381
106007158
108001583
110002265
108002773
108027149
109011568
109019116
126004503
109009085
108049451
110002831
152055535
156071735
810002878
108000493
108002690
106022827
122003766
129006803
157001589
300106798
108007982
152004238
152023772
15597
101004213
106016613
101002432
106035192
106038182
108014116
111003012
152033573
300105897
152007815
135014230
152052783
153006132
167000892
106008542
109004322
126000532
133002280
133004166
152089770
107007128
106003841
106031143
116005015
152076555
105004100
108052650
108044743
135023090
108001789
127002400
152041346
300114815
810004731
111006021
122004091
152011458
156072920
700007211
106005256
105009475
109015925
132004121
126012671
123005779
135009883
152029171
101017181
109007421
152026622
152099353
162001096
106004001
106033439
156067710
35011813
109024075
165002265
700005527
101008044
101016128
108000503
110009118
123009948
165001142
101010570
106004414
135013672
152024770
24250
101004663
135006516
14931
35010114
40003592
118002923
122003966
135014296
300102433
101001684
40001427
131008138
132004041
152089131
165002418
106003815
108013455
118003309
135018948
152014496
800005248
152078108
600003139
101020573
135014388
108023042
135023688
105016309
108042485
135019355
152003423
152030890
300106115
700001303
105024811
163000113
106005161
105000620
112001069
129001618
152100329
108037410
156076202
156038436
810000877
800001831
800007469
108026545
108015049
152020151
156067036
156071832
156076791
35010398
105008762
106029991
108024448
13948
700001025
108002958
106018353
126002863
152054310
109023196
127009572
152034332
106008058
118000003
151004141
152031759
101004347
121005981
110003525
126012298
156066612
152078668
300101624
105004837
108038565
109007095
117000350
121001538
129001075
300102897
35008889
130006625
152097851
156070449
156067988
130002416
127003378
152095526
151002260
152008412
152086866
152090823
108014310
135015533
152038790
152075325
156065849
156055105
122008998
105002546
101010242
108015499
108033268
109014215
14485
101001327
105008727
106025010
111003063
152076728
109023850
116009510
127008673
132002210
152017061
152048719
152088965
165001040
810001620
107012468
135017940
152052159
152083541
700005256
105025029
107012130
128005349
152030173
40002242
40002817
101009866
108035806
152027172
101008628
123005913
127008142
133004350
152005286
106027498
108044125
108032245
110007070
110009060
152099702
105006186
117001748
152056656
155000351
800001329
108043449
133001359
152008848
156040286
35005790
101015010
105006407
106039493
35011171
117003350
123006653
152080123
106005709
106025753
106038808
130007146
152099152
152099175
15234
152091739
23768
810005777
101006772
108019546
122002266
300105549
108054455
129001033
152064795
600002080
116005055
152002083
152028999
810005652
105014219
111002332
300109539
105001897
107000911
131009512
130004896
133006919
152018049
152090190
152041990
152068106
810000790
152014439
152066579
152063042
156076158
106018179
108019817
105006931
111005209
118005289
152019731
106016933
108023466
119000572
105001881
107028173
127010320
135002005
152005851
152080228
700001904
128006591
152059285
108027704
121004789
159002319
108053072
151003410
152032166
300112157
16226
800009765
106040262
135015046
152003932
152076915
152052672
152078003
161001341
23655
133014349
152076472
156066798
20515
35008915
106021446
106007349
105007781
109007796
156075435
107009129
810000289
105011491
109008853
123009589
135011379
135005922
101002620
106009097
105024339
108003196
108041409
101000257
101015313
108020232
40004079
800007352
158002799
105017996
108000898
109024306
152048141
35002336
700000545
111002596
105012952
107007578
108051421
119010290
135012855
22032
106027510
109017609
152008169
105015358
108024746
108053112
110006721
120001018
120015802
152030313
600004402
101003243
105010298
119000113
131008642
152079936
152077906
156073670
108014907
108034345
127007415
159002995
105002429
106012797
108036003
107028425
106017069
109007961
112001681
22425
105002045
126001429
16043
800005855
106017265
108009862
112009062
130006630
130003572
300100362
156061912
108002906
108006898
106015033
106022881
126004369
131000642
152015306
152093625
35007706
105000317
108016752
108028237
123006475
126004040
131007448
106014098
101017440
101023739
106002702
119004669
133015093
152052711
800002223
152033200
108031742
127006399
135017465
152058041
300106694
26111
105014418
105015246
101015083
108011881
129006719
152013321
152053829
152058969
152045062
106017453
109009566
112009360
300111701
700007926
101003177
105008263
135001319
132003511
101015813
110009750
830001439
111000673
153002072
300108862
101008465
106031975
129002380
151000909
106037909
108034681
109007820
152092001
105005967
108014658
109001166
129008166
300109338
107011210
127006946
152006523
105005676
101016138
108039575
132000401
15681
105006040
106020172
135008309
135008889
152020099
152096602
165002043
153003646
101016266
108005330
126000325
133004165
600002429
123001050
152016748
152057869
35008243
129003493
15769
600001071
106015847
108022403
135012205
152015658
152075053
810003775
106016002
135023510
108001375
112001762
152057613
35000348
810001129
107005925
109007200
133011383
133013849
131000776
300112347
700005589
105001454
106020971
112001067
152003245
155000839
700002089
107026993
116005007
106027076
107011811
152014986
108003639
108018499
130001432
152031340
106021453
132004499
135021015
152076263
810003943
107008536
106019790
108023499
135014893
152001283
35012320
105002735
105009004
105010027
107023838
108054212
129007285
101000083
105018760
15552
101005538
119005292
132001298
810002219
106019076
123005775
152015821
152005556
152080919
35002347
106012618
111009371
135011156
152043279
153003151
300104653
168000196
35010921
107002596
117005876
135023356
152016108
152028670
152075636
155001398
105000515
152072173
155002085
101020439
106014779
152043689
161000878
156028483
35007703
40003213
135018143
152040271
101012111
108033170
116009028
135009848
156043122
108011892
108043031
120007706
131001113
133003230
152067970
156071538
800003740
800008760
106031396
127009155
135020029
162003155
800000861
105012123
106017525
107016736
108026568
152093599
23613
105006149
108054071
152095979
122000129
152042150
156039972
35004792
101008675
107005632
152085178
152079240
107006560
108029197
109022972
110010956
127009336
152077435
35004540
101021353
111001876
118003982
152059555
106035929
135021326
152027451
152028262
127009213
131007980
132001821
700001372
105004337
151002453
152079142
300101078
107019587
120000285
152049003
300121471
600001465
130003226
129001535
152016659
152023713
156002535
800005631
109019710
133009082
152076229
152093708
101010992
110000855
109010066
117000335
156067023
700000447
106011187
152093828
600000775
108044300
108044455
109012550
118004325
156060081
106002798
152035271
152062441
156048848
106007009
107012592
109004168
120015852
152021840
156049582
300100729
107005920
105007286
130001799
152062902
107017071
152006968
156014619
109009267
115000282
133014265
35007497
106003383
108013467
107026902
152001608
800005012
108002631
110000732
152038045
800005305
106032812
109005025
131000963
131004488
152040478
159002950
810003404
106038816
156076231
830001250
40002775
820001241
700004902
111001296
152076532
300109875
700003122
112001119
116005451
167001003
101008163
133006111
152015302
40000130
105014939
152053296
109006386
133015496
152042953
810003992
105017906
106010654
106026085
109008298
152071353
300111699
300100317
129002273
152036551
153001531
300114116
800001631
106026199
105006617
105013157
117000678
117004853
130002192
152035006
300112847
810002961
101010225
127010469
135020141
105010496
135006263
152065176
156038108
800002280
135010728
13680
101020422
111002101
152000018
152046689
152086343
152081303
820000330
107003078
111003515
133006509
119002840
127010553
152095055
106006782
108002137
108044865
130003548
152057568
105015480
110001067
120008610
110003015
152006311
135013888
108009463
152026862
26578
800006027
105012042
152006888
700007840
101002329
105006234
107014175
105002355
106012642
106028056
119001886
152019795
152088548
300107589
300110228
119000192
120007250
152009686
152077830
156052699
152099906
35011509
106005241
108001938
123004038
135019741
152025116
152049251
15620
40000360
800006692
105000428
108027876
156073783
800009296
108013320
116003205
130003512
101000833
135006682
35012051
108024442
108013730
118002033
126000369
135009253
151000901
151002999
152004143
152017366
152054512
152098969
810002729
111000135
115004409
135003681
800004643
108053452
118000482
152022800
152058852
106027882
105013656
121002732
152011005
152034925
20496
106030346
132003810
152058479
800008873
35009195
810002818
810005465
108030846
132001250
121001317
156075729
700005609
108004567
152045699
156060106
115000899
130002209
133002328
151000536
152011412
101017675
107011945
108054381
109001090
118001097
133001920
135006209
152042826
15326
35010336
117003063
123004798
152098841
165000721
112004112
152041930
152086976
107010126
108004685
110010015
110011020
152019242
106003306
106024386
108027417
109022100
135009615
152030602
35013323
700004448
109003173
112009836
106040929
35004347
105002581
152062785
35009084
106027033
106035835
116006463
131001070
101003070
107006660
133005892
152042579
165001181
101004532
112001859
110009923
129002815
152004896
135013588
600004371
105025695
108053793
24675
122003952
112009753
123005375
152021536
152061569
161000269
106018374
109008067
105013460
152005531
152073350
156021125
106031898
123000498
123007090
152010356
16149
158002556
700002204
106001746
108022691
135023788
152055092
300110813
156069841
300121500
800007787
108053676
112009820
152064073
35002097
106025683
152060486
156064256
101002158
106018102
116008796
110001617
101003162
105000335
107008071
132001197
101000705
107007639
109014505
118001678
152005031
152028866
152067719
105003384
105009616
105007696
112002713
128001531
152077622
300105676
152015019
152017636
152059202
152073109
40003687
105009242
105014140
111001637
110001163
152034318
106016657
130000408
152009212
830001353
105025010
106002970
152007831
161001203
105009359
108023599
152003999
300113249
300121926
300109949
106020101
106003298
109010040
108046270
152066176
105000531
117000656
152051272
152080443
300120772
35007011
107027203
118009356
110000074
119003685
130003222
131009636
135005763
152085778
156071765
162001908
126003388
152085520
600000276
21127
105006763
108004802
108017448
109011430
106006276
108002689
108035001
135010086
26311
127005132
135025713
152093692
161001065
120001156
800007546
122001352
105012231
108008581
108026121
129007276
129004256
135018453
152055563
156005429
105009522
101014845
109023665
121005059
135012879
700003534
151000310
152040923
300105713
25558
101009089
135005729
108007213
700002867
106006940
106032983
121005909
133006341
152030545
152057798
152078475
152086079
800003018
105018072
118001096
128006526
135007841
300103689
129007429
35006674
107001195
152077648
800005073
101008534
106001255
107026683
108021391
110007332
129004022
135018401
152004600
152025775
152074162
108038076
152092340
35000987
16311
101023416
108035871
152014111
152038756
165001210
108012266
110007212
152032775
116003125
132004398
35008816
107011605
107003280
110003423
123006069
135001285
122009080
300114135
105005922
110003963
131000365
152094199
600000015
108013132
106039859
151000066
152030875
152072909
101003419
107012110
123000719
108029617
108024496
109018846
118000399
110002812
133012666
135022322
127004706
152027310
700003254
108023822
108020670
119009249
133015662
129003099
152012109
152029551
156038435
105000735
108012907
118009350
132001182
135020313
300122322
300122917
24115
24560
156063276
108012373
106002727
108038995
127008635
101009490
105014543
101017286
105000779
105001149
152028505
156038152
105017706
109001365
108014865
129003265
135017475
152085899
152079448
123004849
131006116
152058765
152029783
101012423
105000372
106019326
108010317
152066296
158002915
105005818
127005063
135019080
135014060
152017973
152030666
300111457
156061943
127006183
128004115
131000335
135011750
135016373
152057656
800001252
101002278
116004693
131009603
800003597
800008517
105003791
119009260
135007022
13860
152024029
810002317
135016262
152024653
152041516
152056639
156002263
135010730
15133
152003002
135012750
152032378
152061498
152072368
600001046
118001667
123005608
135011199
13675
165002180
156043263
106020508
108025225
123007213
133006829
135017071
152008023
22376
129000176
300109572
105001928
105015826
110005710
110007059
127008763
133015249
129001812
155002343
156003368
101016143
109014383
152025506
157000755
115003211
128000539
133013916
135008843
115001829
152018418
35001426
886000033
40000376
20848
106007301
152055175
152044505
106016308
152012751
152051995
156073866
108018418
122000236
300124587
35004368
40003392
800007686
700006416
116009201
132002606
152033641
152065665
35002290
105006792
108026114
123009303
300104929
165000249
118000478
120002540
152034296
300110349
810003542
106028600
107011322
112001290
118003265
122003186
121000196
35002607
101010781
32391
800002429
122004516
152002961
152042370
152073886
165000851
105018479
108039545
109007770
123004925
121004671
133006148
152064669
152100853
35012776
106028159
105005943
111001115
26729
700004283
106026460
127003940
800007156
820001642
700004453
106031840
106039728
123010075
135025302
40002228
135004029
108002907
152053911
152064796
158002830
25054
40001724
129002037
830000055
107009367
108041903
132004192
133016065
135012822
152058893
156016315
159003138
106000506
108039049
152005218
152058400
300105320
300108360
108038126
111001258
131008006
152097512
300113519
700002400
162000588
300105053
105002547
152038443
152028669
152029929
800003476
109018492
300111349
101010216
109022415
135016695
800009290
152091268
108038825
108022140
109021570
110002383
106000527
107027428
110004871
110001265
105024962
106016602
135025316
152024582
35011165
25488
128001551
128003528
132002425
106023612
108033719
126004826
133014912
107029439
129006632
133009211
165000970
121004472
133002530
130006513
810001528
800000567
130003711
152038523
152078018
153002863
35006203
106009489
108021931
111006509
300124681
122003660
119004325
133002800
152033369
35000507
107006938
110001292
128003523
135009730
14818
101023729
107017855
123000919
106002527
108029967
109015683
132001923
135011979
152100481
108024725
127004972
158002582
108007499
106021680
117005170
116001796
152053616
24698
108000852
135006102
158002526
810003318
600004346
122004759
300103114
300106739
105011705
135026412
152013118
152027849
40000970
110010860
118001418
106015132
105000996
109013392
116002801
123001129
151002570
152001703
152074832
152094166
300102968
101006693
106032069
108039468
119000989
132004493
133004358
117003003
152003850
108012786
151000281
152002296
156075825
152078432
35010470
101004395
106012420
108034409
120000740
121005260
16214
35013018
700003627
119000368
105004785
118004858
22660
108052225
117001869
133010686
152010232
300105615
112000383
112002333
152019029
152038931
810005590
101021976
133005221
129004375
152085068
105010223
152013438
22808
111008773
135024766
156049613
35008184
108032078
133005009
300100749
106012288
107010492
105006360
131000688
135013019
152023776
156040996
119010320
135010763
152085931
107016818
106036215
108041748
108015260
108020839
108048970
123007500
133004862
152035671
152054156
106005324
106005772
106008314
108007079
119001433
120000640
135025718
108025747
108016651
109012406
152043936
300108111
105014811
128000368
152005709
105002513
106001677
112002901
156075023
300114967
156041398
108040712
108047605
119005239
152077085
25747
35004523
101006786
108011491
108035142
115004488
108022894
110010610
120004188
152001019
300104577
156067151
135010931
135012951
152059015
106006357
105010748
116000261
152025751
152050562
300102224
700007820
106016826
133014942
152056133
118002802
152085963
156077531
158000936
106018442
120006438
135011670
152030258
108026241
130007188
135025546
700004745
108003965
152013995
152061971
107028838
128007482
152052136
159003016
810000998
105011145
127002053
127004609
152090068
152092018
152079350
800003417
105014559
109020982
131008379
152004790
106003834
106024363
126002804
152054862
700004925
106014149
108050949
152010408
152034366
165001232
105005244
106014958
106028178
105008234
118008901
129001339
135013448
106008840
108039083
119003211
126001599
152050659
40000455
108012875
152089395
800009092
800001804
106000193
107002818
300104242
108001859
110004678
300112120
110011666
110009432
152003941
152035296
152040502
152044540
152059386
300103926
16246
600000116
155001220
107017475
156039776
700007247
111003032
152079028
108001505
108043213
152022280
152097162
300102504
20095
152094121
40001073
106006881
101007189
119002199
133004538
131008280
135015270
152026932
152100842
40002994
101003093
122007891
135000749
106017466
132004002
156038351
108025460
123000273
151003288
152048259
152050953
700001448
120006973
152013768
106026431
152076186
300115064
300123956
35007852
700008378
109014463
122003715
152098563
152091572
107006036
116002171
127010390
135010473
135012493
156078031
810005228
127000353
152046898
13858
300123735
101012221
106015392
106018382
108034870
129001042
152044903
109013242
119011076
156072146
105025103
119001726
152097990
152099281
156052499
156068298
105015119
106027118
106018996
126002574
135014895
40001974
106001415
152058879
152095398
157000458
152057461
101001962
106010427
110009942
110003997
106008405
101011837
107026493
106035819
108024406
118004792
300102584
159001830
118004633
152003185
156028172
110001635
105014591
135010880
152089923
107017470
108040131
128003823
101007140
106025261
110010541
111006326
112001845
152003922
152064925
106018710
135009546
135009979
105015276
106039646
800007093
810004219
152039889
156077536
800009669
106014515
108005139
108008269
106022411
126004896
121005771
152097965
800002938
700001237
820001142
105008280
109005377
121005508
35005448
108020640
135011449
152016225
152027129
300110792
152017733
152072623
108024563
109012593
152021038
40002989
106005718
115001956
126001164
110003830
153006008
110005085
131007801
105011137
105000847
105006490
108041681
130001990
152035169
800005910
106034215
132002061
152020202
106000977
106021357
152046056
109004838
108044333
122001611
105003271
108026999
126004009
152048831
152074768
153004169
300120938
105017732
123003792
122002822
152031716
155001252
163000093
101001146
108031702
133002445
13649
106004139
106036530
107000771
135017728
152034371
155000458
800001678
105018710
108040269
152007582
300124789
106027488
109001722
118009049
122001505
106013367
108036226
115001865
111001858
135020525
152060761
105018741
122002637
152033732
152093260
108001400
108045435
122003198
105016910
112002450
133001451
135007141
105023652
152031433
152086005
101002560
106018657
109000658
108023475
120009082
128003230
152029435
156039939
101008241
107018311
118005242
106031709
122003903
122004603
133016023
152055476
810000059
810002407
600003667
101016796
112002009
106010309
108026615
127002453
